chromosome	source	feature	start	end	length	multiplicity	multovl.union.gff	multovl.strict.gff	sum	code	id
chr5	multovl	overlap	115604721	115609569	4849	2	1	1	2	XX	chr5_115604721_115609569
chr5	multovl	overlap	115685225	115686354	1130	2	1	1	2	XX	chr5_115685225_115686354
chr5	multovl	overlap	115687392	115689131	1740	2	1	1	2	XX	chr5_115687392_115689131
chr5	multovl	overlap	115719861	115723285	3425	2	1	1	2	XX	chr5_115719861_115723285
chr5	multovl	overlap	115729358	115730779	1422	2	1	1	2	XX	chr5_115729358_115730779
chr5	multovl	overlap	115749320	115752061	2742	2	1	2	3	XX	chr5_115749320_115752061
chr5	multovl	overlap	115776003	115778858	2856	2	1	1	2	XX	chr5_115776003_115778858
chr5	multovl	overlap	115790073	115792593	2521	2	1	1	2	XX	chr5_115790073_115792593
chr5	multovl	overlap	115797351	115799889	2539	2	1	1	2	XX	chr5_115797351_115799889
chr5	multovl	overlap	115933689	115935256	1568	2	1	1	2	XX	chr5_115933689_115935256
chr5	multovl	overlap	115938525	115939571	1047	2	1	1	2	XX	chr5_115938525_115939571
chr5	multovl	overlap	115941612	115942674	1063	2	1	1	2	XX	chr5_115941612_115942674
chr5	multovl	overlap	115956663	115959232	2570	2	1	1	2	XX	chr5_115956663_115959232
chr5	multovl	overlap	116009314	116011161	1848	2	1	1	2	XX	chr5_116009314_116011161
chr5	multovl	overlap	116014627	116016467	1841	2	1	1	2	XX	chr5_116014627_116016467
chr5	multovl	overlap	116080674	116083657	2984	2	1	2	3	XX	chr5_116080674_116083657
chr5	multovl	overlap	116102045	116103136	1092	2	1	1	2	XX	chr5_116102045_116103136
chr5	multovl	overlap	116249038	116250007	970	2	1	1	2	XX	chr5_116249038_116250007
chr5	multovl	overlap	116294295	116296167	1873	2	1	1	2	XX	chr5_116294295_116296167
chr5	multovl	overlap	116472598	116475139	2542	2	1	1	2	XX	chr5_116472598_116475139
chr5	multovl	overlap	116869236	116873006	3771	2	1	2	3	XX	chr5_116869236_116873006
chr5	multovl	overlap	116895478	116897087	1610	2	1	1	2	XX	chr5_116895478_116897087
chr5	multovl	overlap	116903183	116903870	688	2	1	1	2	XX	chr5_116903183_116903870
chr5	multovl	overlap	117564384	117566061	1678	2	1	1	2	XX	chr5_117564384_117566061
chr5	multovl	overlap	117569293	117571959	2667	2	1	1	2	XX	chr5_117569293_117571959
chr5	multovl	overlap	117736398	117737886	1489	2	1	1	2	XX	chr5_117736398_117737886
chr5	multovl	overlap	117768344	117770197	1854	2	1	1	2	XX	chr5_117768344_117770197
chr5	multovl	overlap	117806183	117809117	2935	2	1	2	3	XX	chr5_117806183_117809117
chr5	multovl	overlap	117838024	117839674	1651	2	1	1	2	XX	chr5_117838024_117839674
chr5	multovl	overlap	118426612	118427922	1311	2	1	1	2	XX	chr5_118426612_118427922
chr5	multovl	overlap	118603961	118606045	2085	2	1	1	2	XX	chr5_118603961_118606045
chr5	multovl	overlap	118622040	118622779	740	2	1	1	2	XX	chr5_118622040_118622779
chr5	multovl	overlap	118694287	118696939	2653	2	1	1	2	XX	chr5_118694287_118696939
chr5	multovl	overlap	118830290	118831973	1684	2	1	1	2	XX	chr5_118830290_118831973
chr5	multovl	overlap	118914650	118915723	1074	2	1	1	2	XX	chr5_118914650_118915723
chr5	multovl	overlap	118963426	118964181	756	2	1	1	2	XX	chr5_118963426_118964181
chr5	multovl	overlap	118964373	118965297	925	2	1	1	2	XX	chr5_118964373_118965297
chr5	multovl	overlap	119009176	119010122	947	2	1	1	2	XX	chr5_119009176_119010122
chr5	multovl	overlap	119010710	119013226	2517	2	1	1	2	XX	chr5_119010710_119013226
chr5	multovl	overlap	120119388	120120555	1168	2	1	1	2	XX	chr5_120119388_120120555
chr5	multovl	overlap	120120931	120123519	2589	2	1	1	2	XX	chr5_120120931_120123519
chr5	multovl	overlap	120566209	120567531	1323	2	1	1	2	XX	chr5_120566209_120567531
chr5	multovl	overlap	120951915	120953769	1855	2	1	1	2	XX	chr5_120951915_120953769
chr5	multovl	overlap	120960847	120962456	1610	2	1	1	2	XX	chr5_120960847_120962456
chr5	multovl	overlap	121037391	121038838	1448	2	1	1	2	XX	chr5_121037391_121038838
chr5	multovl	overlap	121038942	121039638	697	2	1	1	2	XX	chr5_121038942_121039638
chr5	multovl	overlap	121054811	121055960	1150	2	1	1	2	XX	chr5_121054811_121055960
chr5	multovl	overlap	121061533	121064451	2919	2	1	1	2	XX	chr5_121061533_121064451
chr5	multovl	overlap	121197443	121198356	914	2	1	1	2	XX	chr5_121197443_121198356
chr5	multovl	overlap	121261628	121263918	2291	2	1	1	2	XX	chr5_121261628_121263918
chr5	multovl	overlap	121356391	121357626	1236	2	1	1	2	XX	chr5_121356391_121357626
chr5	multovl	overlap	121639922	121642057	2136	2	1	1	2	XX	chr5_121639922_121642057
chr5	multovl	overlap	121654126	121656774	2649	2	1	1	2	XX	chr5_121654126_121656774
chr5	multovl	overlap	121670230	121671377	1148	2	1	1	2	XX	chr5_121670230_121671377
chr5	multovl	overlap	121833599	121836261	2663	2	1	1	2	XX	chr5_121833599_121836261
chr5	multovl	overlap	121847182	121849596	2415	2	1	1	2	XX	chr5_121847182_121849596
chr5	multovl	overlap	121901231	121903620	2390	2	1	2	3	XX	chr5_121901231_121903620
chr5	multovl	overlap	121994266	121996806	2541	2	1	1	2	XX	chr5_121994266_121996806
chr5	multovl	overlap	122041947	122044415	2469	2	1	1	2	XX	chr5_122041947_122044415
chr5	multovl	overlap	122068283	122070137	1855	2	1	1	2	XX	chr5_122068283_122070137
chr5	multovl	overlap	122109614	122111947	2334	2	1	1	2	XX	chr5_122109614_122111947
chr5	multovl	overlap	122160234	122161765	1532	2	1	1	2	XX	chr5_122160234_122161765
chr5	multovl	overlap	122162258	122164543	2286	2	1	1	2	XX	chr5_122162258_122164543
chr5	multovl	overlap	122284523	122288079	3557	2	1	2	3	XX	chr5_122284523_122288079
chr5	multovl	overlap	122292347	122293756	1410	2	1	1	2	XX	chr5_122292347_122293756
chr5	multovl	overlap	122297746	122300232	2487	2	1	1	2	XX	chr5_122297746_122300232
chr5	multovl	overlap	122608274	122610504	2231	2	1	1	2	XX	chr5_122608274_122610504
chr5	multovl	overlap	122713228	122714805	1578	2	1	1	2	XX	chr5_122713228_122714805
chr5	multovl	overlap	122734143	122736163	2021	2	1	1	2	XX	chr5_122734143_122736163
chr5	multovl	overlap	122803495	122805472	1978	2	1	2	3	XX	chr5_122803495_122805472
chr5	multovl	overlap	122821222	122823420	2199	2	1	1	2	XX	chr5_122821222_122823420
chr5	multovl	overlap	122841766	122843251	1486	2	1	1	2	XX	chr5_122841766_122843251
chr5	multovl	overlap	122871482	122873709	2228	2	1	1	2	XX	chr5_122871482_122873709
chr5	multovl	overlap	122949888	122952147	2260	2	1	1	2	XX	chr5_122949888_122952147
chr5	multovl	overlap	122952410	122953387	978	2	1	1	2	XX	chr5_122952410_122953387
chr5	multovl	overlap	123063432	123064822	1391	2	1	1	2	XX	chr5_123063432_123064822
chr5	multovl	overlap	123156722	123159097	2376	2	1	1	2	XX	chr5_123156722_123159097
chr5	multovl	overlap	123228062	123230207	2146	2	1	1	2	XX	chr5_123228062_123230207
chr5	multovl	overlap	123270574	123272061	1488	2	1	1	2	XX	chr5_123270574_123272061
chr5	multovl	overlap	123299103	123301457	2355	2	1	1	2	XX	chr5_123299103_123301457
chr5	multovl	overlap	123348931	123350019	1089	2	1	1	2	XX	chr5_123348931_123350019
chr5	multovl	overlap	123436959	123440197	3239	2	1	1	2	XX	chr5_123436959_123440197
chr5	multovl	overlap	123464953	123466475	1523	2	1	1	2	XX	chr5_123464953_123466475
chr5	multovl	overlap	123525525	123527290	1766	2	1	1	2	XX	chr5_123525525_123527290
chr5	multovl	overlap	123585604	123588213	2610	2	1	1	2	XX	chr5_123585604_123588213
chr5	multovl	overlap	123588447	123590561	2115	2	1	1	2	XX	chr5_123588447_123590561
chr5	multovl	overlap	123590979	123592337	1359	2	1	1	2	XX	chr5_123590979_123592337
chr5	multovl	overlap	123592581	123594906	2326	2	1	1	2	XX	chr5_123592581_123594906
chr5	multovl	overlap	123599801	123600653	853	2	1	1	2	XX	chr5_123599801_123600653
chr5	multovl	overlap	123677940	123679795	1856	2	1	1	2	XX	chr5_123677940_123679795
chr5	multovl	overlap	123793609	123796170	2562	2	1	1	2	XX	chr5_123793609_123796170
chr5	multovl	overlap	123843801	123846825	3025	2	1	1	2	XX	chr5_123843801_123846825
chr5	multovl	overlap	123958038	123959006	969	2	1	1	2	XX	chr5_123958038_123959006
chr5	multovl	overlap	123973057	123974570	1514	2	1	1	2	XX	chr5_123973057_123974570
chr5	multovl	overlap	124021909	124023402	1494	2	1	1	2	XX	chr5_124021909_124023402
chr5	multovl	overlap	124133247	124135167	1921	2	1	1	2	XX	chr5_124133247_124135167
chr5	multovl	overlap	124169408	124171807	2400	2	1	1	2	XX	chr5_124169408_124171807
chr5	multovl	overlap	124196139	124196884	746	2	1	1	2	XX	chr5_124196139_124196884
chr5	multovl	overlap	124197056	124200359	3304	2	1	3	4	XX	chr5_124197056_124200359
chr5	multovl	overlap	124357134	124359143	2010	2	1	1	2	XX	chr5_124357134_124359143
chr5	multovl	overlap	124380067	124381540	1474	2	1	1	2	XX	chr5_124380067_124381540
chr5	multovl	overlap	124423265	124424227	963	2	1	1	2	XX	chr5_124423265_124424227
chr5	multovl	overlap	124479650	124482615	2966	2	1	1	2	XX	chr5_124479650_124482615
chr5	multovl	overlap	124544834	124545982	1149	2	1	1	2	XX	chr5_124544834_124545982
chr5	multovl	overlap	124560962	124563490	2529	2	1	1	2	XX	chr5_124560962_124563490
chr5	multovl	overlap	124565537	124567395	1859	2	1	1	2	XX	chr5_124565537_124567395
chr5	multovl	overlap	124698419	124699555	1137	2	1	1	2	XX	chr5_124698419_124699555
chr5	multovl	overlap	124699790	124700657	868	2	1	1	2	XX	chr5_124699790_124700657
chr5	multovl	overlap	124776702	124779093	2392	2	1	2	3	XX	chr5_124776702_124779093
chr5	multovl	overlap	124801198	124804154	2957	2	1	1	2	XX	chr5_124801198_124804154
chr5	multovl	overlap	124873857	124875666	1810	2	1	1	2	XX	chr5_124873857_124875666
chr5	multovl	overlap	124888957	124891055	2099	2	1	1	2	XX	chr5_124888957_124891055
chr5	multovl	overlap	124894540	124895683	1144	2	1	1	2	XX	chr5_124894540_124895683
chr5	multovl	overlap	124895909	124897365	1457	2	1	1	2	XX	chr5_124895909_124897365
chr5	multovl	overlap	124927369	124928737	1369	2	1	1	2	XX	chr5_124927369_124928737
chr5	multovl	overlap	124932265	124934327	2063	2	1	1	2	XX	chr5_124932265_124934327
chr5	multovl	overlap	124978989	124982133	3145	2	1	1	2	XX	chr5_124978989_124982133
chr5	multovl	overlap	124990880	124992986	2107	2	1	1	2	XX	chr5_124990880_124992986
chr5	multovl	overlap	125001667	125003738	2072	2	1	1	2	XX	chr5_125001667_125003738
chr5	multovl	overlap	125028133	125030411	2279	2	1	1	2	XX	chr5_125028133_125030411
chr5	multovl	overlap	125048384	125049727	1344	2	1	1	2	XX	chr5_125048384_125049727
chr5	multovl	overlap	125078714	125080981	2268	2	1	1	2	XX	chr5_125078714_125080981
chr5	multovl	overlap	125341593	125342907	1315	2	1	1	2	XX	chr5_125341593_125342907
chr5	multovl	overlap	125342992	125344458	1467	2	1	1	2	XX	chr5_125342992_125344458
chr5	multovl	overlap	125619385	125621669	2285	2	1	1	2	XX	chr5_125619385_125621669
chr5	multovl	overlap	125656947	125659550	2604	2	1	1	2	XX	chr5_125656947_125659550
chr5	multovl	overlap	125659554	125660561	1008	2	1	1	2	XX	chr5_125659554_125660561
chr5	multovl	overlap	125725991	125726908	918	2	1	1	2	XX	chr5_125725991_125726908
chr5	multovl	overlap	125819389	125821848	2460	2	1	1	2	XX	chr5_125819389_125821848
chr5	multovl	overlap	125868411	125870737	2327	2	1	1	2	XX	chr5_125868411_125870737
chr5	multovl	overlap	125884807	125887694	2888	2	1	1	2	XX	chr5_125884807_125887694
chr5	multovl	overlap	125889134	125889956	823	2	1	1	2	XX	chr5_125889134_125889956
chr5	multovl	overlap	125912966	125914588	1623	2	1	1	2	XX	chr5_125912966_125914588
chr5	multovl	overlap	125921220	125923493	2274	2	1	1	2	XX	chr5_125921220_125923493
chr5	multovl	overlap	125955528	125958243	2716	2	1	1	2	XX	chr5_125955528_125958243
chr5	multovl	overlap	128095862	128098120	2259	2	1	1	2	XX	chr5_128095862_128098120
chr5	multovl	overlap	129513105	129514664	1560	2	1	1	2	XX	chr5_129513105_129514664
chr5	multovl	overlap	129525131	129525867	737	2	1	1	2	XX	chr5_129525131_129525867
chr5	multovl	overlap	129525909	129528040	2132	2	1	1	2	XX	chr5_129525909_129528040
chr5	multovl	overlap	130006132	130009087	2956	2	1	1	2	XX	chr5_130006132_130009087
chr5	multovl	overlap	130174976	130176577	1602	2	1	1	2	XX	chr5_130174976_130176577
chr5	multovl	overlap	130206277	130207213	937	2	1	1	2	XX	chr5_130206277_130207213
chr5	multovl	overlap	130220998	130222325	1328	2	1	1	2	XX	chr5_130220998_130222325
chr5	multovl	overlap	130230026	130231909	1884	2	1	2	3	XX	chr5_130230026_130231909
chr5	multovl	overlap	130284275	130285511	1237	2	1	1	2	XX	chr5_130284275_130285511
chr5	multovl	overlap	130291795	130294429	2635	2	1	1	2	XX	chr5_130291795_130294429
chr5	multovl	overlap	130322401	130323901	1501	2	1	1	2	XX	chr5_130322401_130323901
chr5	multovl	overlap	130361866	130363936	2071	2	1	1	2	XX	chr5_130361866_130363936
chr5	multovl	overlap	130370844	130372392	1549	2	1	1	2	XX	chr5_130370844_130372392
chr5	multovl	overlap	130383706	130385279	1574	2	1	1	2	XX	chr5_130383706_130385279
chr5	multovl	overlap	130416601	130417601	1001	2	1	1	2	XX	chr5_130416601_130417601
chr5	multovl	overlap	130418037	130419340	1304	2	1	1	2	XX	chr5_130418037_130419340
chr5	multovl	overlap	130477440	130479605	2166	2	1	1	2	XX	chr5_130477440_130479605
chr5	multovl	overlap	130499289	130500595	1307	2	1	1	2	XX	chr5_130499289_130500595
chr5	multovl	overlap	130504629	130506046	1418	2	1	1	2	XX	chr5_130504629_130506046
chr5	multovl	overlap	130555088	130556473	1386	2	1	1	2	XX	chr5_130555088_130556473
chr5	multovl	overlap	130620058	130622025	1968	2	1	1	2	XX	chr5_130620058_130622025
chr5	multovl	overlap	130646716	130649602	2887	2	1	2	3	XX	chr5_130646716_130649602
chr5	multovl	overlap	130697327	130699744	2418	2	1	1	2	XX	chr5_130697327_130699744
chr5	multovl	overlap	130729515	130731692	2178	2	1	1	2	XX	chr5_130729515_130731692
chr5	multovl	overlap	130732115	130733861	1747	2	1	1	2	XX	chr5_130732115_130733861
chr5	multovl	overlap	131782179	131784270	2092	2	1	1	2	XX	chr5_131782179_131784270
chr5	multovl	overlap	134574788	134576370	1583	2	1	1	2	XX	chr5_134574788_134576370
chr5	multovl	overlap	134650930	134653298	2369	2	1	1	2	XX	chr5_134650930_134653298
chr5	multovl	overlap	134658864	134660587	1724	2	1	1	2	XX	chr5_134658864_134660587
chr5	multovl	overlap	134788343	134790715	2373	2	1	1	2	XX	chr5_134788343_134790715
chr5	multovl	overlap	134790743	134791862	1120	2	1	1	2	XX	chr5_134790743_134791862
chr5	multovl	overlap	134931017	134932649	1633	2	1	1	2	XX	chr5_134931017_134932649
chr5	multovl	overlap	135026304	135028233	1930	2	1	1	2	XX	chr5_135026304_135028233
chr5	multovl	overlap	135047501	135048536	1036	2	1	1	2	XX	chr5_135047501_135048536
chr5	multovl	overlap	135058287	135059591	1305	2	1	1	2	XX	chr5_135058287_135059591
chr5	multovl	overlap	135113464	135115932	2469	2	1	1	2	XX	chr5_135113464_135115932
chr5	multovl	overlap	135163619	135164576	958	2	1	1	2	XX	chr5_135163619_135164576
chr5	multovl	overlap	135164745	135165658	914	2	1	1	2	XX	chr5_135164745_135165658
chr5	multovl	overlap	135407913	135408969	1057	2	1	1	2	XX	chr5_135407913_135408969
chr5	multovl	overlap	135484055	135486404	2350	2	1	1	2	XX	chr5_135484055_135486404
chr5	multovl	overlap	135499008	135500441	1434	2	1	1	2	XX	chr5_135499008_135500441
chr5	multovl	overlap	135538992	135541152	2161	2	1	1	2	XX	chr5_135538992_135541152
chr5	multovl	overlap	135553005	135554776	1772	2	1	1	2	XX	chr5_135553005_135554776
chr5	multovl	overlap	135624135	135626501	2367	2	1	2	3	XX	chr5_135624135_135626501
chr5	multovl	overlap	135643883	135645881	1999	2	1	1	2	XX	chr5_135643883_135645881
chr5	multovl	overlap	135662009	135665773	3765	2	1	1	2	XX	chr5_135662009_135665773
chr5	multovl	overlap	135844851	135846798	1948	2	1	1	2	XX	chr5_135844851_135846798
chr5	multovl	overlap	135868618	135871124	2507	2	1	1	2	XX	chr5_135868618_135871124
chr5	multovl	overlap	135964035	135965894	1860	2	1	1	2	XX	chr5_135964035_135965894
chr5	multovl	overlap	136019831	136021350	1520	2	1	1	2	XX	chr5_136019831_136021350
chr5	multovl	overlap	136108196	136109596	1401	2	1	1	2	XX	chr5_136108196_136109596
chr5	multovl	overlap	136164898	136166490	1593	2	1	1	2	XX	chr5_136164898_136166490
chr5	multovl	overlap	136218699	136220905	2207	2	1	1	2	XX	chr5_136218699_136220905
chr5	multovl	overlap	136253258	136254340	1083	2	1	1	2	XX	chr5_136253258_136254340
chr5	multovl	overlap	136254414	136256169	1756	2	1	1	2	XX	chr5_136254414_136256169
chr5	multovl	overlap	136353178	136354598	1421	2	1	1	2	XX	chr5_136353178_136354598
chr5	multovl	overlap	136408839	136410891	2053	2	1	1	2	XX	chr5_136408839_136410891
chr5	multovl	overlap	136438434	136439560	1127	2	1	1	2	XX	chr5_136438434_136439560
chr5	multovl	overlap	136470564	136471927	1364	2	1	1	2	XX	chr5_136470564_136471927
chr5	multovl	overlap	136559505	136561827	2323	2	1	1	2	XX	chr5_136559505_136561827
chr5	multovl	overlap	136591848	136593939	2092	2	1	1	2	XX	chr5_136591848_136593939
chr5	multovl	overlap	136610956	136613084	2129	2	1	1	2	XX	chr5_136610956_136613084
chr5	multovl	overlap	136645391	136647570	2180	2	1	1	2	XX	chr5_136645391_136647570
chr5	multovl	overlap	136673592	136675687	2096	2	1	1	2	XX	chr5_136673592_136675687
chr5	multovl	overlap	136719148	136720854	1707	2	1	1	2	XX	chr5_136719148_136720854
chr5	multovl	overlap	136720875	136721864	990	2	1	1	2	XX	chr5_136720875_136721864
chr5	multovl	overlap	137040999	137044990	3992	2	1	2	3	XX	chr5_137040999_137044990
chr5	multovl	overlap	137383262	137384938	1677	2	1	1	2	XX	chr5_137383262_137384938
chr5	multovl	overlap	137394283	137396061	1779	2	1	1	2	XX	chr5_137394283_137396061
chr5	multovl	overlap	137428418	137430317	1900	2	1	1	2	XX	chr5_137428418_137430317
chr5	multovl	overlap	137437324	137439117	1794	2	1	1	2	XX	chr5_137437324_137439117
chr5	multovl	overlap	137461820	137464528	2709	2	1	1	2	XX	chr5_137461820_137464528
chr5	multovl	overlap	137507481	137508871	1391	2	1	1	2	XX	chr5_137507481_137508871
chr5	multovl	overlap	137520686	137522812	2127	2	1	1	2	XX	chr5_137520686_137522812
chr5	multovl	overlap	137546051	137548325	2275	2	1	1	2	XX	chr5_137546051_137548325
chr5	multovl	overlap	137590598	137592675	2078	2	1	1	2	XX	chr5_137590598_137592675
chr5	multovl	overlap	137734250	137736600	2351	2	1	1	2	XX	chr5_137734250_137736600
chr5	multovl	overlap	137746945	137749778	2834	2	1	1	2	XX	chr5_137746945_137749778
chr5	multovl	overlap	137753187	137755768	2582	2	1	1	2	XX	chr5_137753187_137755768
chr5	multovl	overlap	137773859	137775664	1806	2	1	1	2	XX	chr5_137773859_137775664
chr5	multovl	overlap	137790576	137794199	3624	2	1	2	3	XX	chr5_137790576_137794199
chr5	multovl	overlap	137942066	137944815	2750	2	1	1	2	XX	chr5_137942066_137944815
chr5	multovl	overlap	137951633	137953077	1445	2	1	1	2	XX	chr5_137951633_137953077
chr5	multovl	overlap	137971247	137974832	3586	2	1	1	2	XX	chr5_137971247_137974832
chr5	multovl	overlap	138040652	138043182	2531	2	1	1	2	XX	chr5_138040652_138043182
chr5	multovl	overlap	138049805	138052980	3176	2	1	1	2	XX	chr5_138049805_138052980
chr5	multovl	overlap	138069303	138070109	807	2	1	1	2	XX	chr5_138069303_138070109
chr5	multovl	overlap	138070208	138072738	2531	2	1	1	2	XX	chr5_138070208_138072738
chr5	multovl	overlap	138124288	138126032	1745	2	1	1	2	XX	chr5_138124288_138126032
chr5	multovl	overlap	138181656	138183355	1700	2	1	1	2	XX	chr5_138181656_138183355
chr5	multovl	overlap	138186407	138189429	3023	2	1	1	2	XX	chr5_138186407_138189429
chr5	multovl	overlap	138219335	138221497	2163	2	1	1	2	XX	chr5_138219335_138221497
chr5	multovl	overlap	138225927	138227992	2066	2	1	1	2	XX	chr5_138225927_138227992
chr5	multovl	overlap	138228101	138229305	1205	2	1	1	2	XX	chr5_138228101_138229305
chr5	multovl	overlap	138525947	138527550	1604	2	1	1	2	XX	chr5_138525947_138527550
chr5	multovl	overlap	138557241	138559689	2449	2	1	1	2	XX	chr5_138557241_138559689
chr5	multovl	overlap	138595763	138597362	1600	2	1	1	2	XX	chr5_138595763_138597362
chr5	multovl	overlap	138601654	138603471	1818	2	1	1	2	XX	chr5_138601654_138603471
chr5	multovl	overlap	138610708	138614393	3686	2	1	1	2	XX	chr5_138610708_138614393
chr5	multovl	overlap	138627526	138629683	2158	2	1	1	2	XX	chr5_138627526_138629683
chr5	multovl	overlap	138634894	138636304	1411	2	1	1	2	XX	chr5_138634894_138636304
chr5	multovl	overlap	138695885	138698026	2142	2	1	1	2	XX	chr5_138695885_138698026
chr5	multovl	overlap	138703887	138706166	2280	2	1	1	2	XX	chr5_138703887_138706166
chr5	multovl	overlap	138882438	138884648	2211	2	1	1	2	XX	chr5_138882438_138884648
chr5	multovl	overlap	139060104	139061742	1639	2	1	1	2	XX	chr5_139060104_139061742
chr5	multovl	overlap	139063686	139065048	1363	2	1	1	2	XX	chr5_139063686_139065048
chr5	multovl	overlap	139229546	139231909	2364	2	1	1	2	XX	chr5_139229546_139231909
chr5	multovl	overlap	139468299	139471545	3247	2	1	1	2	XX	chr5_139468299_139471545
chr5	multovl	overlap	139604650	139606288	1639	2	1	1	2	XX	chr5_139604650_139606288
chr5	multovl	overlap	139624322	139628501	4180	2	1	2	3	XX	chr5_139624322_139628501
chr5	multovl	overlap	139675424	139678227	2804	2	1	1	2	XX	chr5_139675424_139678227
chr5	multovl	overlap	139727072	139731923	4852	2	1	1	2	XX	chr5_139727072_139731923
chr5	multovl	overlap	139819416	139821557	2142	2	1	1	2	XX	chr5_139819416_139821557
chr5	multovl	overlap	139846549	139849410	2862	2	1	1	2	XX	chr5_139846549_139849410
chr5	multovl	overlap	139854461	139858444	3984	2	1	1	2	XX	chr5_139854461_139858444
chr5	multovl	overlap	139935232	139937386	2155	2	1	1	2	XX	chr5_139935232_139937386
chr5	multovl	overlap	139958446	139961142	2697	2	1	1	2	XX	chr5_139958446_139961142
chr5	multovl	overlap	140203886	140212333	8448	2	1	2	3	XX	chr5_140203886_140212333
chr5	multovl	overlap	140250188	140252068	1881	2	1	1	2	XX	chr5_140250188_140252068
chr5	multovl	overlap	140266555	140275233	8679	2	1	2	3	XX	chr5_140266555_140275233
