chromosome	source	feature	start	end	length	multiplicity	peaks1.bed.bed	peaks2.bed.bed	sum	code	id
chr7	multovl	overlap	119863598	119864226	629	1	0	1	1	0X	chr7_119863598_119864226
chr7	multovl	overlap	120351121	120352333	1213	2	1	1	2	XX	chr7_120351121_120352333
chr7	multovl	overlap	120511997	120513911	1915	2	1	1	2	XX	chr7_120511997_120513911
chr7	multovl	overlap	120656224	120657132	909	2	1	1	2	XX	chr7_120656224_120657132
chr7	multovl	overlap	120657214	120657225	12	2	1	1	2	XX	chr7_120657214_120657225
chr7	multovl	overlap	120657227	120658581	1355	2	1	1	2	XX	chr7_120657227_120658581
chr7	multovl	overlap	121260900	121261666	767	2	1	1	2	XX	chr7_121260900_121261666
chr7	multovl	overlap	121397314	121398547	1234	2	1	1	2	XX	chr7_121397314_121398547
chr7	multovl	overlap	121418718	121420028	1311	2	1	1	2	XX	chr7_121418718_121420028
chr7	multovl	overlap	121558088	121558669	582	1	0	1	1	0X	chr7_121558088_121558669
chr7	multovl	overlap	121559314	121560226	913	2	1	1	2	XX	chr7_121559314_121560226
chr7	multovl	overlap	123236143	123238019	1877	2	1	1	2	XX	chr7_123236143_123238019
chr7	multovl	overlap	123476632	123478672	2041	2	1	1	2	XX	chr7_123476632_123478672
chr7	multovl	overlap	123585375	123588226	2852	2	1	1	2	XX	chr7_123585375_123588226
chr7	multovl	overlap	123647582	123648763	1182	2	1	1	2	XX	chr7_123647582_123648763
chr7	multovl	overlap	123751254	123752045	792	1	0	1	1	0X	chr7_123751254_123752045
chr7	multovl	overlap	125257832	125260422	2591	2	1	1	2	XX	chr7_125257832_125260422
chr7	multovl	overlap	125271848	125273898	2051	2	1	1	2	XX	chr7_125271848_125273898
chr7	multovl	overlap	125385285	125386969	1685	2	1	1	2	XX	chr7_125385285_125386969
chr7	multovl	overlap	125591511	125592561	1051	2	1	1	2	XX	chr7_125591511_125592561
chr7	multovl	overlap	125629867	125631052	1186	1	0	1	1	0X	chr7_125629867_125631052
chr7	multovl	overlap	125631143	125635367	4225	2	1	1	2	XX	chr7_125631143_125635367
chr7	multovl	overlap	125675863	125677226	1364	2	1	1	2	XX	chr7_125675863_125677226
chr7	multovl	overlap	125848470	125849587	1118	2	1	1	2	XX	chr7_125848470_125849587
chr7	multovl	overlap	125855795	125856974	1180	2	1	1	2	XX	chr7_125855795_125856974
chr7	multovl	overlap	125883512	125885531	2020	2	1	1	2	XX	chr7_125883512_125885531
chr7	multovl	overlap	125998076	126000215	2140	2	1	1	2	XX	chr7_125998076_126000215
chr7	multovl	overlap	126137131	126139420	2290	2	1	1	2	XX	chr7_126137131_126139420
chr7	multovl	overlap	126863181	126864768	1588	2	1	1	2	XX	chr7_126863181_126864768
chr7	multovl	overlap	126936796	126938493	1698	2	1	1	2	XX	chr7_126936796_126938493
chr7	multovl	overlap	127038176	127039264	1089	2	1	1	2	XX	chr7_127038176_127039264
chr7	multovl	overlap	127039312	127040383	1072	2	1	1	2	XX	chr7_127039312_127040383
chr7	multovl	overlap	127245841	127246533	693	2	1	1	2	XX	chr7_127245841_127246533
chr7	multovl	overlap	127777859	127779976	2118	2	1	1	2	XX	chr7_127777859_127779976
chr7	multovl	overlap	127820292	127821080	789	2	1	1	2	XX	chr7_127820292_127821080
chr7	multovl	overlap	127821227	127822347	1121	2	1	1	2	XX	chr7_127821227_127822347
chr7	multovl	overlap	127974137	127975014	878	2	1	1	2	XX	chr7_127974137_127975014
chr7	multovl	overlap	127978146	127980123	1978	2	1	1	2	XX	chr7_127978146_127980123
chr7	multovl	overlap	127986040	127987941	1902	2	1	1	2	XX	chr7_127986040_127987941
chr7	multovl	overlap	128061212	128062518	1307	2	1	1	2	XX	chr7_128061212_128062518
chr7	multovl	overlap	128124668	128125684	1017	2	1	1	2	XX	chr7_128124668_128125684
chr7	multovl	overlap	128125909	128126703	795	2	1	1	2	XX	chr7_128125909_128126703
chr7	multovl	overlap	128177167	128178141	975	2	1	1	2	XX	chr7_128177167_128178141
chr7	multovl	overlap	128178518	128179930	1413	2	1	1	2	XX	chr7_128178518_128179930
chr7	multovl	overlap	128849534	128850650	1117	2	1	1	2	XX	chr7_128849534_128850650
chr7	multovl	overlap	129124675	129125800	1126	2	1	1	2	XX	chr7_129124675_129125800
chr7	multovl	overlap	129163184	129164984	1801	2	1	1	2	XX	chr7_129163184_129164984
chr7	multovl	overlap	129209513	129210708	1196	2	1	1	2	XX	chr7_129209513_129210708
chr7	multovl	overlap	129210836	129212081	1246	2	1	1	2	XX	chr7_129210836_129212081
chr7	multovl	overlap	129244111	129245492	1382	2	1	1	2	XX	chr7_129244111_129245492
chr7	multovl	overlap	129275637	129277468	1832	2	1	1	2	XX	chr7_129275637_129277468
chr7	multovl	overlap	129301978	129303855	1878	2	1	1	2	XX	chr7_129301978_129303855
chr7	multovl	overlap	130112655	130115161	2507	2	1	1	2	XX	chr7_130112655_130115161
chr7	multovl	overlap	130267685	130268334	650	2	1	1	2	XX	chr7_130267685_130268334
chr7	multovl	overlap	130512059	130513308	1250	2	1	1	2	XX	chr7_130512059_130513308
chr7	multovl	overlap	130521380	130522432	1053	2	1	1	2	XX	chr7_130521380_130522432
chr7	multovl	overlap	130643376	130644791	1416	2	1	1	2	XX	chr7_130643376_130644791
chr7	multovl	overlap	132587419	132588772	1354	2	1	1	2	XX	chr7_132587419_132588772
chr7	multovl	overlap	132634290	132635333	1044	2	1	1	2	XX	chr7_132634290_132635333
chr7	multovl	overlap	132695562	132697347	1786	2	1	1	2	XX	chr7_132695562_132697347
chr7	multovl	overlap	132724541	132725122	582	2	1	1	2	XX	chr7_132724541_132725122
chr7	multovl	overlap	132849235	132851333	2099	2	1	1	2	XX	chr7_132849235_132851333
chr7	multovl	overlap	132851358	132852406	1049	2	1	1	2	XX	chr7_132851358_132852406
chr7	multovl	overlap	133342467	133344713	2247	2	1	1	2	XX	chr7_133342467_133344713
chr7	multovl	overlap	133415101	133415819	719	2	1	1	2	XX	chr7_133415101_133415819
chr7	multovl	overlap	133416119	133417172	1054	2	1	1	2	XX	chr7_133416119_133417172
chr7	multovl	overlap	133519757	133521688	1932	2	1	1	2	XX	chr7_133519757_133521688
chr7	multovl	overlap	133539365	133540403	1039	2	1	1	2	XX	chr7_133539365_133540403
chr7	multovl	overlap	133571751	133572713	963	2	1	1	2	XX	chr7_133571751_133572713
chr7	multovl	overlap	133617531	133619800	2270	2	1	1	2	XX	chr7_133617531_133619800
chr7	multovl	overlap	133630169	133631772	1604	2	1	1	2	XX	chr7_133630169_133631772
chr7	multovl	overlap	133644533	133645918	1386	2	1	1	2	XX	chr7_133644533_133645918
chr7	multovl	overlap	133645986	133647029	1044	2	1	1	2	XX	chr7_133645986_133647029
chr7	multovl	overlap	133647188	133647951	764	1	0	1	1	0X	chr7_133647188_133647951
chr7	multovl	overlap	133708925	133710281	1357	2	1	1	2	XX	chr7_133708925_133710281
chr7	multovl	overlap	133792372	133793743	1372	2	1	1	2	XX	chr7_133792372_133793743
chr7	multovl	overlap	133838433	133839375	943	2	1	1	2	XX	chr7_133838433_133839375
chr7	multovl	overlap	133839441	133840487	1047	2	1	1	2	XX	chr7_133839441_133840487
chr7	multovl	overlap	133903103	133904342	1240	2	1	1	2	XX	chr7_133903103_133904342
chr7	multovl	overlap	133920357	133921502	1146	2	1	1	2	XX	chr7_133920357_133921502
chr7	multovl	overlap	133934736	133936391	1656	2	1	1	2	XX	chr7_133934736_133936391
chr7	multovl	overlap	133940617	133942765	2149	2	1	1	2	XX	chr7_133940617_133942765
chr7	multovl	overlap	133942965	133943783	819	2	1	1	2	XX	chr7_133942965_133943783
chr7	multovl	overlap	133952078	133953172	1095	2	1	1	2	XX	chr7_133952078_133953172
chr7	multovl	overlap	134004298	134006592	2295	2	1	1	2	XX	chr7_134004298_134006592
chr7	multovl	overlap	134026780	134028448	1669	2	1	1	2	XX	chr7_134026780_134028448
chr7	multovl	overlap	134041161	134042095	935	2	1	1	2	XX	chr7_134041161_134042095
chr7	multovl	overlap	134072183	134073364	1182	2	1	1	2	XX	chr7_134072183_134073364
chr7	multovl	overlap	134119631	134121068	1438	2	1	1	2	XX	chr7_134119631_134121068
chr7	multovl	overlap	134157252	134158415	1164	2	1	1	2	XX	chr7_134157252_134158415
chr7	multovl	overlap	134159417	134161092	1676	2	1	1	2	XX	chr7_134159417_134161092
chr7	multovl	overlap	134167575	134169603	2029	2	1	1	2	XX	chr7_134167575_134169603
chr7	multovl	overlap	134170859	134171856	998	2	1	1	2	XX	chr7_134170859_134171856
chr7	multovl	overlap	134185172	134186337	1166	2	1	1	2	XX	chr7_134185172_134186337
chr7	multovl	overlap	134338192	134339683	1492	2	1	1	2	XX	chr7_134338192_134339683
chr7	multovl	overlap	134349894	134352003	2110	2	1	1	2	XX	chr7_134349894_134352003
chr7	multovl	overlap	134375673	134377780	2108	2	1	1	2	XX	chr7_134375673_134377780
chr7	multovl	overlap	134387728	134389180	1453	2	1	1	2	XX	chr7_134387728_134389180
chr7	multovl	overlap	134403343	134404392	1050	2	1	1	2	XX	chr7_134403343_134404392
chr7	multovl	overlap	134416400	134417999	1600	2	1	1	2	XX	chr7_134416400_134417999
chr7	multovl	overlap	134488251	134490279	2029	2	1	1	2	XX	chr7_134488251_134490279
chr7	multovl	overlap	134518773	134519831	1059	2	1	1	2	XX	chr7_134518773_134519831
chr7	multovl	overlap	134536363	134537343	981	2	1	1	2	XX	chr7_134536363_134537343
chr7	multovl	overlap	134564519	134565966	1448	2	1	1	2	XX	chr7_134564519_134565966
chr7	multovl	overlap	134591581	134593560	1980	2	1	1	2	XX	chr7_134591581_134593560
chr7	multovl	overlap	134613401	134614654	1254	2	1	1	2	XX	chr7_134613401_134614654
chr7	multovl	overlap	134615009	134616392	1384	2	1	1	2	XX	chr7_134615009_134616392
chr7	multovl	overlap	134620585	134621492	908	2	1	1	2	XX	chr7_134620585_134621492
chr7	multovl	overlap	134621500	134624081	2582	2	1	1	2	XX	chr7_134621500_134624081
chr7	multovl	overlap	134654749	134656155	1407	2	1	1	2	XX	chr7_134654749_134656155
chr7	multovl	overlap	134715904	134716828	925	2	1	1	2	XX	chr7_134715904_134716828
chr7	multovl	overlap	134717044	134718199	1156	2	1	1	2	XX	chr7_134717044_134718199
chr7	multovl	overlap	134730978	134731938	961	1	1	0	1	X0	chr7_134730978_134731938
chr7	multovl	overlap	134732018	134733269	1252	1	1	0	1	X0	chr7_134732018_134733269
chr7	multovl	overlap	134758418	134759595	1178	2	1	1	2	XX	chr7_134758418_134759595
chr7	multovl	overlap	134851044	134852162	1119	2	1	1	2	XX	chr7_134851044_134852162
chr7	multovl	overlap	134887906	134889950	2045	2	1	1	2	XX	chr7_134887906_134889950
chr7	multovl	overlap	134890044	134890273	230	2	1	1	2	XX	chr7_134890044_134890273
chr7	multovl	overlap	134912713	134914781	2069	2	1	1	2	XX	chr7_134912713_134914781
chr7	multovl	overlap	134919601	134920951	1351	2	1	1	2	XX	chr7_134919601_134920951
chr7	multovl	overlap	134921021	134922029	1009	2	1	1	2	XX	chr7_134921021_134922029
chr7	multovl	overlap	134943907	134945247	1341	1	0	1	1	0X	chr7_134943907_134945247
chr7	multovl	overlap	134984363	134986395	2033	2	1	1	2	XX	chr7_134984363_134986395
chr7	multovl	overlap	135018278	135021398	3121	2	1	1	2	XX	chr7_135018278_135021398
chr7	multovl	overlap	135038099	135039376	1278	2	1	1	2	XX	chr7_135038099_135039376
chr7	multovl	overlap	135047437	135048630	1194	2	1	1	2	XX	chr7_135047437_135048630
chr7	multovl	overlap	135055563	135056917	1355	2	1	1	2	XX	chr7_135055563_135056917
chr7	multovl	overlap	135078999	135079959	961	2	1	1	2	XX	chr7_135078999_135079959
chr7	multovl	overlap	135110047	135112697	2651	2	1	1	2	XX	chr7_135110047_135112697
chr7	multovl	overlap	135380239	135382718	2480	2	1	1	2	XX	chr7_135380239_135382718
chr7	multovl	overlap	135390137	135391269	1133	2	1	1	2	XX	chr7_135390137_135391269
chr7	multovl	overlap	135440656	135442085	1430	2	1	1	2	XX	chr7_135440656_135442085
chr7	multovl	overlap	135560883	135562413	1531	2	1	1	2	XX	chr7_135560883_135562413
chr7	multovl	overlap	135603174	135605227	2054	2	1	1	2	XX	chr7_135603174_135605227
chr7	multovl	overlap	135667064	135668359	1296	2	1	1	2	XX	chr7_135667064_135668359
chr7	multovl	overlap	135754756	135756082	1327	2	1	1	2	XX	chr7_135754756_135756082
chr7	multovl	overlap	135882279	135884076	1798	2	1	1	2	XX	chr7_135882279_135884076
chr7	multovl	overlap	135887533	135889621	2089	2	1	1	2	XX	chr7_135887533_135889621
chr7	multovl	overlap	136734867	136736263	1397	2	1	1	2	XX	chr7_136734867_136736263
chr7	multovl	overlap	137408270	137409791	1522	2	1	1	2	XX	chr7_137408270_137409791
chr7	multovl	overlap	137661770	137663957	2188	2	1	1	2	XX	chr7_137661770_137663957
chr7	multovl	overlap	137689808	137690931	1124	2	1	1	2	XX	chr7_137689808_137690931
chr7	multovl	overlap	137789043	137791552	2510	2	1	1	2	XX	chr7_137789043_137791552
chr7	multovl	overlap	138009326	138010534	1209	2	1	1	2	XX	chr7_138009326_138010534
chr7	multovl	overlap	138079395	138080822	1428	1	1	0	1	X0	chr7_138079395_138080822
chr7	multovl	overlap	138504992	138507018	2027	2	1	1	2	XX	chr7_138504992_138507018
chr7	multovl	overlap	138514543	138515517	975	2	1	1	2	XX	chr7_138514543_138515517
chr7	multovl	overlap	138552662	138554816	2155	2	1	1	2	XX	chr7_138552662_138554816
chr7	multovl	overlap	138703775	138704914	1140	2	1	1	2	XX	chr7_138703775_138704914
chr7	multovl	overlap	139507011	139509211	2201	2	1	1	2	XX	chr7_139507011_139509211
chr7	multovl	overlap	139742871	139743672	802	2	1	1	2	XX	chr7_139742871_139743672
chr7	multovl	overlap	139766850	139767606	757	2	1	1	2	XX	chr7_139766850_139767606
chr7	multovl	overlap	139767771	139768482	712	2	1	1	2	XX	chr7_139767771_139768482
chr7	multovl	overlap	139801965	139802883	919	1	0	1	1	0X	chr7_139801965_139802883
chr7	multovl	overlap	140003697	140006278	2582	2	1	1	2	XX	chr7_140003697_140006278
chr7	multovl	overlap	140043303	140044694	1392	2	1	1	2	XX	chr7_140043303_140044694
chr7	multovl	overlap	140050557	140051915	1359	2	1	1	2	XX	chr7_140050557_140051915
chr7	multovl	overlap	140122135	140122872	738	2	1	1	2	XX	chr7_140122135_140122872
chr7	multovl	overlap	140123146	140124293	1148	2	1	1	2	XX	chr7_140123146_140124293
chr7	multovl	overlap	140313105	140313945	841	2	1	1	2	XX	chr7_140313105_140313945
chr7	multovl	overlap	140314507	140315108	602	2	1	1	2	XX	chr7_140314507_140315108
chr7	multovl	overlap	140315156	140316573	1418	2	1	1	2	XX	chr7_140315156_140316573
chr7	multovl	overlap	140828547	140830471	1925	2	1	1	2	XX	chr7_140828547_140830471
chr7	multovl	overlap	140900035	140902016	1982	2	1	1	2	XX	chr7_140900035_140902016
chr7	multovl	overlap	140967628	140968630	1003	2	1	1	2	XX	chr7_140967628_140968630
chr7	multovl	overlap	141415750	141417062	1313	2	1	1	2	XX	chr7_141415750_141417062
chr7	multovl	overlap	141861654	141863763	2110	2	1	1	2	XX	chr7_141861654_141863763
chr7	multovl	overlap	142906703	142908260	1558	2	1	1	2	XX	chr7_142906703_142908260
chr7	multovl	overlap	144085936	144087056	1121	2	1	1	2	XX	chr7_144085936_144087056
chr7	multovl	overlap	144504203	144505649	1447	2	1	1	2	XX	chr7_144504203_144505649
chr7	multovl	overlap	144601793	144603140	1348	2	1	1	2	XX	chr7_144601793_144603140
chr7	multovl	overlap	144629261	144631073	1813	2	1	1	2	XX	chr7_144629261_144631073
chr7	multovl	overlap	146037184	146039471	2288	2	1	1	2	XX	chr7_146037184_146039471
chr7	multovl	overlap	146100278	146102012	1735	2	1	1	2	XX	chr7_146100278_146102012
chr7	multovl	overlap	146110814	146111798	985	1	0	1	1	0X	chr7_146110814_146111798
chr7	multovl	overlap	146398507	146399921	1415	2	1	1	2	XX	chr7_146398507_146399921
chr7	multovl	overlap	146433959	146435529	1571	2	1	1	2	XX	chr7_146433959_146435529
chr7	multovl	overlap	146575087	146576117	1031	2	1	1	2	XX	chr7_146575087_146576117
chr7	multovl	overlap	146869514	146870740	1227	2	1	1	2	XX	chr7_146869514_146870740
chr7	multovl	overlap	147221478	147223385	1908	2	1	1	2	XX	chr7_147221478_147223385
chr7	multovl	overlap	147301422	147302768	1347	2	1	1	2	XX	chr7_147301422_147302768
chr7	multovl	overlap	147311576	147312304	729	1	0	1	1	0X	chr7_147311576_147312304
chr7	multovl	overlap	147323284	147324484	1201	2	1	1	2	XX	chr7_147323284_147324484
chr7	multovl	overlap	148007149	148007950	802	1	1	0	1	X0	chr7_148007149_148007950
chr7	multovl	overlap	148040636	148044475	3840	2	1	1	2	XX	chr7_148040636_148044475
chr7	multovl	overlap	148067110	148068882	1773	2	1	1	2	XX	chr7_148067110_148068882
chr7	multovl	overlap	148127061	148128448	1388	2	1	1	2	XX	chr7_148127061_148128448
chr7	multovl	overlap	148139829	148142181	2353	2	1	1	2	XX	chr7_148139829_148142181
chr7	multovl	overlap	148195002	148196863	1862	2	1	1	2	XX	chr7_148195002_148196863
chr7	multovl	overlap	148309052	148309911	860	2	1	1	2	XX	chr7_148309052_148309911
chr7	multovl	overlap	148317062	148318168	1107	2	1	1	2	XX	chr7_148317062_148318168
chr7	multovl	overlap	148353458	148354867	1410	2	1	1	2	XX	chr7_148353458_148354867
chr7	multovl	overlap	148357803	148359422	1620	2	1	1	2	XX	chr7_148357803_148359422
chr7	multovl	overlap	148378234	148379853	1620	2	1	1	2	XX	chr7_148378234_148379853
chr7	multovl	overlap	148379979	148381139	1161	2	1	1	2	XX	chr7_148379979_148381139
chr7	multovl	overlap	148400911	148402879	1969	2	1	1	2	XX	chr7_148400911_148402879
chr7	multovl	overlap	148406745	148408813	2069	1	0	1	1	0X	chr7_148406745_148408813
chr7	multovl	overlap	148414127	148416154	2028	2	1	1	2	XX	chr7_148414127_148416154
chr7	multovl	overlap	148451196	148452711	1516	2	1	1	2	XX	chr7_148451196_148452711
chr7	multovl	overlap	148512344	148513474	1131	2	1	1	2	XX	chr7_148512344_148513474
chr7	multovl	overlap	148513718	148515032	1315	2	1	1	2	XX	chr7_148513718_148515032
chr7	multovl	overlap	148577367	148579326	1960	2	1	1	2	XX	chr7_148577367_148579326
chr7	multovl	overlap	148599145	148600070	926	2	1	1	2	XX	chr7_148599145_148600070
chr7	multovl	overlap	148600179	148600943	765	1	0	1	1	0X	chr7_148600179_148600943
chr7	multovl	overlap	148620418	148621347	930	2	1	1	2	XX	chr7_148620418_148621347
chr7	multovl	overlap	148622561	148623842	1282	2	1	1	2	XX	chr7_148622561_148623842
chr7	multovl	overlap	148628019	148630139	2121	2	1	1	2	XX	chr7_148628019_148630139
chr7	multovl	overlap	148632833	148634621	1789	2	1	1	2	XX	chr7_148632833_148634621
chr7	multovl	overlap	148640774	148642402	1629	2	1	1	2	XX	chr7_148640774_148642402
chr7	multovl	overlap	148652608	148654943	2336	2	1	1	2	XX	chr7_148652608_148654943
chr7	multovl	overlap	148660143	148663865	3723	2	1	1	2	XX	chr7_148660143_148663865
chr7	multovl	overlap	148724476	148726591	2116	2	1	1	2	XX	chr7_148724476_148726591
chr7	multovl	overlap	148747338	148748011	674	2	1	1	2	XX	chr7_148747338_148748011
chr7	multovl	overlap	148748109	148749237	1129	2	1	1	2	XX	chr7_148748109_148749237
chr7	multovl	overlap	149087096	149088573	1478	2	1	1	2	XX	chr7_149087096_149088573
chr7	multovl	overlap	149245812	149247827	2016	2	1	1	2	XX	chr7_149245812_149247827
chr7	multovl	overlap	149280159	149281165	1007	2	1	1	2	XX	chr7_149280159_149281165
chr7	multovl	overlap	149281202	149281937	736	2	1	1	2	XX	chr7_149281202_149281937
chr7	multovl	overlap	149469798	149471030	1233	2	1	1	2	XX	chr7_149469798_149471030
chr7	multovl	overlap	149571388	149573894	2507	2	1	1	2	XX	chr7_149571388_149573894
chr7	multovl	overlap	149719055	149719857	803	1	1	0	1	X0	chr7_149719055_149719857
chr7	multovl	overlap	150238127	150241993	3867	2	1	1	2	XX	chr7_150238127_150241993
chr7	multovl	overlap	150255095	150256475	1381	2	1	1	2	XX	chr7_150255095_150256475
chr7	multovl	overlap	150481573	150482562	990	2	1	1	2	XX	chr7_150481573_150482562
chr7	multovl	overlap	150733844	150735835	1992	2	1	1	2	XX	chr7_150733844_150735835
chr7	multovl	overlap	150784456	150786809	2354	2	1	1	2	XX	chr7_150784456_150786809
chr7	multovl	overlap	150834857	150835886	1030	2	1	1	2	XX	chr7_150834857_150835886
chr7	multovl	overlap	150924432	150926912	2481	2	1	1	2	XX	chr7_150924432_150926912
chr7	multovl	overlap	150942646	150943548	903	1	0	1	1	0X	chr7_150942646_150943548
chr7	multovl	overlap	151007965	151008819	855	2	1	1	2	XX	chr7_151007965_151008819
chr7	multovl	overlap	151008887	151009520	634	2	1	1	2	XX	chr7_151008887_151009520
chr7	multovl	overlap	151015204	151016971	1768	2	1	1	2	XX	chr7_151015204_151016971
chr7	multovl	overlap	151654263	151655010	748	2	1	1	2	XX	chr7_151654263_151655010
chr7	multovl	overlap	151655364	151657043	1680	2	1	1	2	XX	chr7_151655364_151657043
chr7	multovl	overlap	151738418	151740420	2003	2	1	1	2	XX	chr7_151738418_151740420
chr7	multovl	overlap	151767272	151768965	1694	2	1	1	2	XX	chr7_151767272_151768965
chr7	multovl	overlap	152100754	152102228	1475	2	1	1	2	XX	chr7_152100754_152102228
chr7	multovl	overlap	152123390	152125853	2464	2	1	1	2	XX	chr7_152123390_152125853
chr7	multovl	overlap	152126962	152127630	669	2	1	1	2	XX	chr7_152126962_152127630
chr7	multovl	overlap	152468549	152470654	2106	2	1	1	2	XX	chr7_152468549_152470654
chr8	multovl	overlap	3220509	3222079	1571	2	1	1	2	XX	chr8_3220509_3222079
chr8	multovl	overlap	3278233	3279939	1707	2	1	1	2	XX	chr8_3278233_3279939
chr8	multovl	overlap	3392355	3394520	2166	2	1	1	2	XX	chr8_3392355_3394520
chr8	multovl	overlap	3466985	3467913	929	2	1	1	2	XX	chr8_3466985_3467913
chr8	multovl	overlap	3492842	3494311	1470	2	1	1	2	XX	chr8_3492842_3494311
chr8	multovl	overlap	3499821	3501619	1799	2	1	1	2	XX	chr8_3499821_3501619
chr8	multovl	overlap	3515074	3517552	2479	2	1	1	2	XX	chr8_3515074_3517552
chr8	multovl	overlap	3620529	3622267	1739	2	1	1	2	XX	chr8_3620529_3622267
chr8	multovl	overlap	3630664	3631413	750	2	1	1	2	XX	chr8_3630664_3631413
chr8	multovl	overlap	3671667	3672950	1284	1	0	1	1	0X	chr8_3671667_3672950
chr8	multovl	overlap	3676048	3677791	1744	2	1	1	2	XX	chr8_3676048_3677791
chr8	multovl	overlap	4166553	4167401	849	2	1	1	2	XX	chr8_4166553_4167401
chr8	multovl	overlap	4238004	4240201	2198	2	1	1	2	XX	chr8_4238004_4240201
chr8	multovl	overlap	4252357	4254262	1906	2	1	1	2	XX	chr8_4252357_4254262
chr8	multovl	overlap	4258011	4259248	1238	2	1	1	2	XX	chr8_4258011_4259248
chr8	multovl	overlap	4274997	4276589	1593	2	1	1	2	XX	chr8_4274997_4276589
chr8	multovl	overlap	4323537	4324982	1446	2	1	1	2	XX	chr8_4323537_4324982
