chromosome	start	end	strand	length	tracknum	peaks1.bed.bed	peaks2.bed.bed	code
chr8	74446042	74448124	.	2082	2	1	1	XX
chr8	74474193	74475614	.	1421	2	1	1	XX
chr8	74658446	74661475	.	3029	2	1	1	XX
chr8	74685023	74686898	.	1875	2	1	1	XX
chr8	74743502	74744511	.	1009	2	1	1	XX
chr8	74763211	74765376	.	2165	2	1	1	XX
chr8	74842758	74843752	.	994	2	1	1	XX
chr8	74943965	74946400	.	2435	2	1	1	XX
chr8	74967088	74968462	.	1374	2	1	1	XX
chr8	74997975	75000625	.	2650	2	1	1	XX
chr8	75015082	75016510	.	1428	2	1	1	XX
chr8	75016737	75017985	.	1248	2	1	1	XX
chr8	75070365	75072239	.	1874	2	1	2	XX
chr8	75072337	75073594	.	1257	2	1	2	XX
chr8	75093408	75096987	.	3579	2	1	1	XX
chr8	75246832	75248480	.	1648	2	1	1	XX
chr8	75875273	75879142	.	3869	2	2	1	XX
chr8	77517760	77518738	.	978	2	1	1	XX
chr8	77557532	77559000	.	1468	2	1	1	XX
chr8	77617176	77619513	.	2337	2	1	1	XX
chr8	77632473	77634451	.	1978	2	1	1	XX
chr8	79425188	79426024	.	836	2	1	1	XX
chr8	79426149	79426693	.	544	2	1	1	XX
chr8	80040165	80042892	.	2727	2	1	1	XX
chr8	80072729	80074549	.	1820	2	1	1	XX
chr8	80133384	80135300	.	1916	2	1	1	XX
chr8	81031489	81034798	.	3309	2	1	1	XX
chr8	81343870	81345198	.	1328	2	1	1	XX
chr8	81551743	81553873	.	2130	2	1	2	XX
chr8	81553938	81555345	.	1407	2	1	2	XX
chr8	81732823	81733611	.	788	2	0	1	0X
chr8	81817419	81819810	.	2391	2	2	1	XX
chr8	81921560	81922927	.	1367	2	1	1	XX
chr8	82085677	82086534	.	857	2	1	1	XX
chr8	82163373	82165677	.	2304	2	2	1	XX
chr8	82234301	82236456	.	2155	2	1	1	XX
chr8	83261362	83263219	.	1857	2	1	1	XX
chr8	83263372	83264536	.	1164	2	1	1	XX
chr8	83401926	83405293	.	3367	2	1	1	XX
chr8	83536474	83538935	.	2461	2	1	1	XX
chr8	83538966	83539928	.	962	2	0	1	0X
chr8	85296719	85298598	.	1879	2	1	1	XX
chr8	85386940	85390134	.	3194	2	1	1	XX
chr8	85688873	85690786	.	1913	2	1	1	XX
chr8	85855555	85857445	.	1890	2	1	1	XX
chr8	85965237	85966386	.	1149	2	1	1	XX
chr8	86090305	86091929	.	1624	2	1	1	XX
chr8	86117029	86119110	.	2081	2	1	1	XX
chr8	86130891	86132039	.	1148	2	1	2	XX
chr8	86132041	86134010	.	1969	2	1	2	XX
chr8	86175548	86177815	.	2267	2	1	1	XX
chr8	86221543	86223724	.	2181	2	1	1	XX
chr8	86239037	86241458	.	2421	2	1	1	XX
chr8	86478384	86479186	.	802	2	1	1	XX
chr8	86479371	86480429	.	1058	2	1	1	XX
chr8	86495762	86496624	.	862	2	1	1	XX
chr8	86496828	86498030	.	1202	2	1	1	XX
chr8	86522142	86523206	.	1064	2	0	1	0X
chr8	86527760	86528855	.	1095	2	1	1	XX
chr8	8657152	8662310	.	5158	2	1	1	XX
chr8	86589619	86590559	.	940	2	1	1	XX
chr8	86591208	86592291	.	1083	2	0	1	0X
chr8	86627437	86628396	.	959	2	1	1	XX
chr8	86670765	86672500	.	1735	2	1	1	XX
chr8	86721562	86722722	.	1160	2	1	1	XX
chr8	86724481	86728633	.	4152	2	1	1	XX
chr8	86759381	86761002	.	1621	2	1	1	XX
chr8	86761014	86762108	.	1094	2	1	1	XX
chr8	86772732	86773920	.	1188	2	1	1	XX
chr8	86780009	86781529	.	1520	2	1	1	XX
chr8	86793327	86794509	.	1182	2	1	1	XX
chr8	8688047	8690241	.	2194	2	1	1	XX
chr8	87184604	87187728	.	3124	2	1	1	XX
chr8	87187944	87189810	.	1866	2	1	1	XX
chr8	87211208	87212076	.	868	2	1	1	XX
chr8	87212592	87214518	.	1926	2	1	1	XX
chr8	87322048	87323469	.	1421	2	1	1	XX
chr8	87324319	87325034	.	715	2	1	1	XX
chr8	87355262	87357006	.	1744	2	1	1	XX
chr8	87363429	87364959	.	1530	2	1	1	XX
chr8	87368466	87371781	.	3315	2	2	1	XX
chr8	87380528	87382188	.	1660	2	1	1	XX
chr8	87416606	87418524	.	1918	2	1	1	XX
chr8	87426528	87427468	.	940	2	1	1	XX
chr8	87432024	87433633	.	1609	2	1	1	XX
chr8	87488949	87490363	.	1414	2	1	1	XX
chr8	87492738	87495124	.	2386	2	1	1	XX
chr8	87499539	87503431	.	3892	2	1	1	XX
chr8	87513684	87515272	.	1588	2	1	1	XX
chr8	87547856	87549489	.	1633	2	1	1	XX
chr8	87550250	87552585	.	2335	2	1	1	XX
chr8	87559464	87560947	.	1483	2	1	2	XX
chr8	87560958	87563041	.	2083	2	1	2	XX
chr8	87583687	87586703	.	3016	2	1	1	XX
chr8	87595233	87596717	.	1484	2	1	1	XX
chr8	87603482	87606017	.	2535	2	1	1	XX
chr8	87607048	87608231	.	1183	2	1	1	XX
chr8	87821577	87824638	.	3061	2	1	1	XX
chr8	87953026	87953877	.	851	2	0	1	0X
chr8	87954869	87956673	.	1804	2	1	2	XX
chr8	87956785	87957526	.	741	2	1	2	XX
chr8	88015939	88017502	.	1563	2	1	1	XX
chr8	88077962	88080338	.	2376	2	1	1	XX
chr8	88363377	88365958	.	2581	2	1	1	XX
chr8	89147175	89147849	.	674	2	1	2	XX
chr8	89147892	89149486	.	1594	2	1	2	XX
chr8	89268122	89269757	.	1635	2	1	1	XX
chr8	89269957	89271203	.	1246	2	1	1	XX
chr8	89406516	89409078	.	2562	2	1	1	XX
chr8	89409116	89410312	.	1196	2	0	1	0X
chr8	90642517	90643695	.	1178	2	1	1	XX
chr8	90661353	90663033	.	1680	2	1	1	XX
chr8	90722455	90723206	.	751	2	1	1	XX
chr8	90723672	90725248	.	1576	2	1	1	XX
chr8	90884113	90886169	.	2056	2	1	1	XX
chr8	91220810	91222385	.	1575	2	1	1	XX
chr8	93351954	93353769	.	1815	2	1	1	XX
chr8	93393564	93394540	.	976	2	0	1	0X
chr8	93399883	93402125	.	2242	2	1	1	XX
chr8	93432560	93433816	.	1256	2	1	1	XX
chr8	93478470	93479948	.	1478	2	1	1	XX
chr8	93593269	93595462	.	2193	2	1	1	XX
chr8	93656863	93657978	.	1115	2	1	1	XX
chr8	93836230	93838562	.	2332	2	1	1	XX
chr8	94324440	94325291	.	851	2	1	2	XX
chr8	94325360	94325950	.	590	2	1	2	XX
chr8	94878175	94881565	.	3390	2	2	1	XX
chr8	94881617	94882477	.	860	2	1	1	XX
chr8	94882820	94883704	.	884	2	0	1	0X
chr8	96534629	96536415	.	1786	2	1	1	XX
chr8	96559680	96562247	.	2567	2	1	1	XX
chr8	96621715	96623126	.	1411	2	1	1	XX
chr8	96695846	96697438	.	1592	2	1	1	XX
chr8	96702696	96704550	.	1854	2	1	1	XX
chr8	96738162	96739522	.	1360	2	1	1	XX
chr8	96909543	96912669	.	3126	2	1	1	XX
chr8	96957390	96958918	.	1528	2	1	1	XX
chr8	97055662	97058147	.	2485	2	1	1	XX
chr8	97124091	97127499	.	3408	2	2	1	XX
chr8	97189906	97191963	.	2057	2	1	1	XX
chr8	97226433	97227874	.	1441	2	1	1	XX
chr8	97228100	97228987	.	887	2	1	1	XX
chr8	97361015	97363296	.	2281	2	1	1	XX
chr8	97381149	97382615	.	1466	2	1	1	XX
chr8	97394263	97395459	.	1196	2	1	1	XX
chr8	97399273	97400266	.	993	2	1	1	XX
chr8	97440374	97442346	.	1972	2	1	1	XX
chr8	97603963	97604775	.	812	2	0	1	0X
chr8	97604874	97606301	.	1427	2	1	1	XX
chr8	97665179	97667043	.	1864	2	1	1	XX
chr8	97854447	97855774	.	1327	2	1	2	XX
chr8	97855782	97857099	.	1317	2	1	2	XX
chr8	97957603	97959037	.	1434	2	1	1	XX
chr8	98011292	98012390	.	1098	2	1	1	XX
chr8	98012796	98013295	.	499	2	0	1	0X
chr8	98157040	98158604	.	1564	2	1	1	XX
chr8	98226246	98228017	.	1771	2	1	1	XX
chr8	98239118	98240575	.	1457	2	1	1	XX
chr8	98329728	98332419	.	2691	2	1	1	XX
chr8	98376218	98377741	.	1523	2	1	1	XX
chr8	98410607	98412653	.	2046	2	1	1	XX
chr8	9975094	9976446	.	1352	2	1	1	XX
chr8	9977682	9979220	.	1538	2	1	1	XX
chr9	100444666	100447639	.	2973	2	1	1	XX
chr9	100542356	100543832	.	1476	2	1	1	XX
chr9	100544575	100545755	.	1180	2	1	1	XX
chr9	100934207	100935769	.	1562	2	1	1	XX
chr9	100976985	100978169	.	1184	2	1	2	XX
chr9	100978293	100981441	.	3148	2	1	2	XX
chr9	100981883	100982891	.	1008	2	0	1	0X
chr9	101152595	101153932	.	1337	2	1	1	XX
chr9	102527524	102528535	.	1011	2	1	2	XX
chr9	102528547	102530020	.	1473	2	1	2	XX
chr9	102618833	102625787	.	6954	2	1	1	XX
chr9	102737384	102739363	.	1979	2	1	1	XX
chr9	102745082	102746214	.	1132	2	0	1	0X
chr9	103013516	103015706	.	2190	2	1	1	XX
chr9	103103265	103104685	.	1420	2	1	1	XX
chr9	103206608	103208632	.	2024	2	1	1	XX
chr9	103266066	103267900	.	1834	2	1	1	XX
chr9	103903797	103904840	.	1043	2	1	1	XX
chr9	103904979	103905873	.	894	2	1	1	XX
chr9	103964128	103966900	.	2772	2	1	1	XX
chr9	104163330	104165370	.	2040	2	1	1	XX
chr9	104165435	104166205	.	770	2	1	1	XX
chr9	104954911	104956740	.	1829	2	1	1	XX
chr9	105297556	105298862	.	1306	2	1	1	XX
chr9	105396269	105398621	.	2352	2	1	1	XX
chr9	105544940	105546393	.	1453	2	1	1	XX
chr9	106061806	106063251	.	1445	2	1	1	XX
chr9	106073216	106075721	.	2505	2	1	1	XX
chr9	106100690	106102142	.	1452	2	0	1	0X
chr9	106104534	106106405	.	1871	2	1	1	XX
chr9	106149131	106150532	.	1401	2	1	1	XX
chr9	106182339	106184298	.	1959	2	1	1	XX
chr9	106269379	106270150	.	771	2	2	2	XX
chr9	106270207	106273554	.	3347	2	2	2	XX
chr9	106331166	106332817	.	1651	2	1	1	XX
chr9	106339861	106341520	.	1659	2	1	1	XX
chr9	106349215	106351834	.	2619	2	1	1	XX
chr9	106355289	106358261	.	2972	2	1	1	XX
chr9	106377298	106379356	.	2058	2	1	1	XX
chr9	106379510	106380731	.	1221	2	1	1	XX
chr9	106586275	106588260	.	1985	2	1	1	XX
chr9	106690160	106692266	.	2106	2	1	1	XX
chr9	106723501	106725629	.	2128	2	1	1	XX
chr9	106785533	106786135	.	602	2	0	1	0X
chr9	106787309	106788905	.	1596	2	1	1	XX
chr9	106793314	106795526	.	2212	2	1	1	XX
chr9	107190837	107192507	.	1670	2	1	1	XX
chr9	107198228	107200304	.	2076	2	1	1	XX
chr9	107239724	107241427	.	1703	2	1	1	XX
chr9	107242206	107243528	.	1322	2	1	1	XX
chr9	107436209	107438703	.	2494	2	1	1	XX
chr9	107443417	107445382	.	1965	2	1	1	XX
chr9	107453465	107454774	.	1309	2	1	1	XX
chr9	107455557	107459514	.	3957	2	2	1	XX
chr9	107465510	107466765	.	1255	2	1	1	XX
chr9	107470501	107472954	.	2453	2	1	1	XX
chr9	107482666	107484315	.	1649	2	1	1	XX
chr9	107489895	107490978	.	1083	2	1	1	XX
chr9	107534473	107537952	.	3479	2	1	1	XX
chr9	107671144	107673701	.	2557	2	1	1	XX
chr9	107773865	107775935	.	2070	2	1	1	XX
chr9	107789757	107791595	.	1838	2	1	1	XX
chr9	107852569	107853930	.	1361	2	1	1	XX
chr9	107877575	107879109	.	1534	2	1	1	XX
chr9	107886641	107888863	.	2222	2	1	1	XX
chr9	107903869	107906613	.	2744	2	1	1	XX
chr9	107951437	107952914	.	1477	2	1	1	XX
chr9	107980418	107981822	.	1404	2	1	1	XX
chr9	107995382	107998188	.	2806	2	1	1	XX
chr9	108163991	108166096	.	2105	2	1	2	XX
chr9	108166243	108167111	.	868	2	1	2	XX
chr9	108191926	108193606	.	1680	2	1	1	XX
chr9	108207226	108208641	.	1415	2	2	2	XX
chr9	108208644	108211323	.	2679	2	2	2	XX
chr9	108241186	108243417	.	2231	2	1	1	XX
chr9	108249139	108250095	.	956	2	1	2	XX
chr9	108250097	108251426	.	1329	2	1	2	XX
chr9	108362232	108364427	.	2195	2	1	1	XX
chr9	108381862	108383550	.	1688	2	1	1	XX
chr9	108392872	108394744	.	1872	2	1	1	XX
chr9	108409512	108411583	.	2071	2	1	1	XX
chr9	108418505	108419676	.	1171	2	1	1	XX
chr9	108419774	108421644	.	1870	2	1	1	XX
chr9	108462680	108463735	.	1055	2	1	1	XX
chr9	108468410	108470841	.	2431	2	1	1	XX
chr9	108472000	108473364	.	1364	2	1	1	XX
chr9	108479669	108481344	.	1675	2	1	1	XX
chr9	108550192	108552699	.	2507	2	1	1	XX
chr9	108564087	108565569	.	1482	2	1	1	XX
chr9	108593858	108596225	.	2367	2	1	1	XX
chr9	108685354	108688336	.	2982	2	1	1	XX
chr9	108710449	108711730	.	1281	2	1	1	XX
chr9	108755659	108757548	.	1889	2	1	1	XX
chr9	108838402	108839956	.	1554	2	1	1	XX
chr9	108893890	108894777	.	887	2	1	1	XX
chr9	108940303	108943067	.	2764	2	1	1	XX
chr9	108960399	108962030	.	1631	2	1	1	XX
chr9	108975352	108977610	.	2258	2	1	1	XX
chr9	108983550	108986189	.	2639	2	1	1	XX
chr9	108997172	108997929	.	757	2	1	2	XX
chr9	108998020	108999504	.	1484	2	1	2	XX
chr9	109734440	109736378	.	1938	2	1	1	XX
chr9	109777796	109780249	.	2453	2	1	1	XX
chr9	109834290	109835663	.	1373	2	1	1	XX
chr9	110002643	110003894	.	1251	2	1	1	XX
chr9	110018770	110021499	.	2729	2	1	1	XX
chr9	110033359	110035744	.	2385	2	1	1	XX
chr9	110206852	110208671	.	1819	2	1	1	XX
chr9	110235725	110237229	.	1504	2	1	1	XX
chr9	110309075	110311841	.	2766	2	1	1	XX
chr9	110377840	110380314	.	2474	2	1	1	XX
chr9	110435139	110436906	.	1767	2	1	1	XX
chr9	110525618	110528181	.	2563	2	1	1	XX
chr9	110555946	110556959	.	1013	2	1	1	XX
chr9	110558171	110560255	.	2084	2	1	1	XX
chr9	110612264	110613197	.	933	2	0	1	0X
chr9	110958855	110959975	.	1120	2	0	1	0X
chr9	111019705	111022115	.	2410	2	1	1	XX
chr9	111172971	111174186	.	1215	2	1	1	XX
chr9	111174278	111176168	.	1890	2	1	1	XX
chr9	113614174	113617722	.	3548	2	1	1	XX
chr9	113649513	113652189	.	2676	2	1	1	XX
chr9	113839181	113840128	.	947	2	0	1	0X
chr9	113840484	113842390	.	1906	2	1	1	XX
chr9	114298960	114300124	.	1164	2	1	1	XX
chr9	114309559	114311638	.	2079	2	1	1	XX
chr9	114548100	114549339	.	1239	2	1	1	XX
chr9	114597030	114599778	.	2748	2	1	1	XX
chr9	114640027	114641775	.	1748	2	1	1	XX
chr9	114689305	114691586	.	2281	2	1	1	XX
chr9	114841797	114843360	.	1563	2	1	1	XX
chr9	115217733	115220446	.	2713	2	1	1	XX
chr9	116082116	116085479	.	3363	2	1	1	XX
chr9	117157850	117162505	.	4655	2	1	1	XX
chr9	117949533	117951359	.	1826	2	1	1	XX
chr9	118058210	118059312	.	1102	2	1	1	XX
chr9	118414739	118417000	.	2261	2	1	1	XX
chr9	118834357	118835578	.	1221	2	1	2	XX
chr9	118835879	118837091	.	1212	2	1	2	XX
chr9	119001018	119002952	.	1934	2	1	1	XX
chr9	119010955	119012294	.	1339	2	1	1	XX
chr9	119229918	119232998	.	3080	2	1	1	XX
chr9	119247886	119250003	.	2117	2	1	1	XX
chr9	119250385	119251833	.	1448	2	1	1	XX
chr9	119266225	119267403	.	1178	2	1	1	XX
chr9	119310476	119311149	.	673	2	1	1	XX
chr9	119311476	119312399	.	923	2	1	1	XX
chr9	119353359	119355105	.	1746	2	1	1	XX
chr9	119803394	119804012	.	618	2	1	1	XX
chr9	119804118	119805243	.	1125	2	1	1	XX
chr9	119845169	119847055	.	1886	2	1	1	XX
chr9	119890545	119892943	.	2398	2	1	1	XX
chr9	119919694	119920479	.	785	2	0	1	0X
chr9	120019266	120020649	.	1383	2	1	1	XX
chr9	120036050	120036719	.	669	2	0	1	0X
chr9	120036807	120039243	.	2436	2	1	1	XX
chr9	120401029	120403176	.	2147	2	1	1	XX
chr9	120479710	120482074	.	2364	2	1	1	XX
chr9	120486185	120487354	.	1169	2	1	1	XX
chr9	120491201	120492256	.	1055	2	1	1	XX
chr9	120842972	120845872	.	2900	2	1	1	XX
chr9	121185490	121187708	.	2218	2	1	1	XX
chr9	121194380	121195723	.	1343	2	0	1	0X
chr9	121206741	121208454	.	1713	2	1	1	XX
chr9	121222565	121224275	.	1710	2	1	1	XX
chr9	121613219	121615106	.	1887	2	1	1	XX
chr9	121619372	121620821	.	1449	2	1	1	XX
chr9	121627171	121628161	.	990	2	0	1	0X
chr9	121628601	121630454	.	1853	2	1	1	XX
chr9	121667519	121670533	.	3014	2	1	1	XX
chr9	121765544	121767977	.	2433	2	1	1	XX
chr9	121846428	121848095	.	1667	2	1	1	XX
chr9	121904241	121905286	.	1045	2	1	1	XX
chr9	122026519	122028271	.	1752	2	1	1	XX
chr9	122202027	122203640	.	1613	2	1	1	XX
chr9	122219508	122220146	.	638	2	0	1	0X
chr9	122260188	122262001	.	1813	2	1	1	XX
chr9	122714404	122715717	.	1313	2	1	1	XX
chr9	122773660	122775478	.	1818	2	1	1	XX
chr9	122795202	122797059	.	1857	2	1	1	XX
chr9	122859048	122860935	.	1887	2	1	1	XX
chr9	122929253	122930720	.	1467	2	1	1	XX
chr9	123021093	123023689	.	2596	2	1	1	XX
chr9	123168391	123170031	.	1640	2	1	1	XX
chr9	123275462	123276910	.	1448	2	1	1	XX
chr9	123437437	123440437	.	3000	2	2	1	XX
chr9	123625890	123627543	.	1653	2	1	1	XX
chr9	123759729	123761133	.	1404	2	1	1	XX
chr9	13552513	13554826	.	2313	2	1	1	XX
chr9	13629917	13632032	.	2115	2	1	1	XX
chr9	13632122	13634126	.	2004	2	1	1	XX
chr9	14080730	14082463	.	1733	2	1	1	XX
chr9	14304056	14305993	.	1937	2	1	1	XX
chr9	14417016	14420100	.	3084	2	1	1	XX
chr9	14588244	14590093	.	1849	2	1	1	XX
chr9	15042882	15044135	.	1253	2	1	1	XX
chr9	15083404	15085666	.	2262	2	1	1	XX
chr9	15109520	15112404	.	2884	2	1	1	XX
chr9	15161304	15162973	.	1669	2	1	1	XX
chr9	15298095	15299457	.	1362	2	1	1	XX
chr9	15513516	15515282	.	1766	2	1	1	XX
chr9	18095811	18098201	.	2390	2	1	1	XX
chr9	18277099	18279074	.	1975	2	1	1	XX
chr9	19426359	19427379	.	1020	2	1	1	XX
chr9	20188661	20190515	.	1854	2	1	1	XX
chr9	20263290	20265302	.	2012	2	1	1	XX
chr9	20295874	20298165	.	2291	2	1	1	XX
chr9	20324024	20326938	.	2914	2	1	1	XX
chr9	20385716	20386762	.	1046	2	0	1	0X
chr9	20410981	20412619	.	1638	2	1	1	XX
chr9	20445598	20450416	.	4818	2	1	1	XX
chr9	20456520	20457958	.	1438	2	1	1	XX
chr9	20692116	20693797	.	1681	2	1	1	XX
chr9	20701552	20703117	.	1565	2	1	1	XX
chr9	20755480	20757672	.	2192	2	1	1	XX
chr9	20778757	20781246	.	2489	2	1	1	XX
chr9	20806761	20808397	.	1636	2	1	1	XX
chr9	20835394	20838507	.	3113	2	2	1	XX
chr9	20876745	20878318	.	1573	2	1	1	XX
chr9	20894735	20897253	.	2518	2	1	1	XX
chr9	20934690	20936392	.	1702	2	1	1	XX
chr9	20953005	20954775	.	1770	2	1	1	XX
chr9	20957167	20958951	.	1784	2	1	1	XX
chr9	20965169	20966318	.	1149	2	1	1	XX
chr9	20970664	20971759	.	1095	2	2	1	XX
chr9	20972172	20973538	.	1366	2	0	1	0X
chr9	20985687	20987011	.	1324	2	1	1	XX
chr9	21041412	21044404	.	2992	2	1	1	XX
chr9	21069611	21070830	.	1219	2	1	1	XX
chr9	21091064	21091900	.	836	2	1	1	XX
chr9	21124519	21126544	.	2025	2	1	1	XX
chr9	21172308	21173688	.	1380	2	1	1	XX
chr9	21215637	21217272	.	1635	2	1	1	XX
chr9	21229296	21231339	.	2043	2	1	1	XX
chr9	21313420	21315777	.	2357	2	1	1	XX
chr9	21350059	21350949	.	890	2	0	1	0X
chr9	21351480	21352906	.	1426	2	1	1	XX
chr9	21396213	21398907	.	2694	2	1	1	XX
chr9	21419623	21420434	.	811	2	1	1	XX
chr9	21420593	21422297	.	1704	2	1	1	XX
chr9	21527687	21531459	.	3772	2	1	1	XX
chr9	21563995	21564968	.	973	2	1	1	XX
chr9	21600882	21603594	.	2712	2	1	1	XX
chr9	21656606	21657920	.	1314	2	1	1	XX
chr9	21705459	21706441	.	982	2	0	1	0X
chr9	21721930	21723330	.	1400	2	1	1	XX
chr9	21730993	21732733	.	1740	2	1	1	XX
chr9	21741472	21742520	.	1048	2	0	1	0X
chr9	21759555	21761136	.	1581	2	1	1	XX
chr9	21792789	21794165	.	1376	2	1	1	XX
chr9	21807156	21808772	.	1616	2	1	1	XX
chr9	21875606	21876563	.	957	2	2	1	XX
chr9	21889118	21890791	.	1673	2	1	1	XX
chr9	21920611	21922595	.	1984	2	1	1	XX
chr9	21960976	21962295	.	1319	2	1	1	XX
chr9	22029273	22031019	.	1746	2	1	1	XX
chr9	22063327	22064806	.	1479	2	1	1	XX
chr9	22111010	22112425	.	1415	2	1	1	XX
chr9	22192396	22194393	.	1997	2	1	1	XX
chr9	22215527	22216644	.	1117	2	1	1	XX
chr9	22271468	22272871	.	1403	2	1	1	XX
chr9	22279929	22281273	.	1344	2	1	1	XX
chr9	23026092	23028873	.	2781	2	1	1	XX
chr9	24306168	24307478	.	1310	2	1	1	XX
chr9	24307641	24308618	.	977	2	1	1	XX
chr9	24954018	24956080	.	2062	2	1	2	XX
chr9	24956380	24957403	.	1023	2	1	2	XX
chr9	25058650	25059972	.	1322	2	1	1	XX
chr9	25060424	25061111	.	687	2	2	2	XX
chr9	25061237	25062335	.	1098	2	2	2	XX
chr9	26806209	26808297	.	2088	2	1	1	XX
chr9	26836246	26839116	.	2870	2	1	1	XX
chr9	26962095	26963419	.	1324	2	1	1	XX
chr9	26998817	27000451	.	1634	2	0	1	0X
chr9	27106186	27107623	.	1437	2	1	1	XX
chr9	30234311	30235977	.	1666	2	1	1	XX
chr9	30837263	30839551	.	2288	2	1	1	XX
chr9	31017952	31019483	.	1531	2	1	1	XX
chr9	31087217	31089757	.	2540	2	2	1	XX
chr9	31193067	31194950	.	1883	2	1	1	XX
chr9	31840302	31841311	.	1009	2	1	1	XX
chr9	32503565	32505885	.	2320	2	1	1	XX
chr9	32517059	32517885	.	826	2	0	1	0X
chr9	3334517	3336319	.	1802	2	1	1	XX
chr9	3403263	3405081	.	1818	2	1	1	XX
chr9	34922924	34924494	.	1570	2	1	1	XX
chr9	34924534	34925495	.	961	2	1	1	XX
chr9	34982425	34984338	.	1913	2	1	1	XX
chr9	35006345	35008117	.	1772	2	1	1	XX
chr9	35017569	35020115	.	2546	2	1	1	XX
chr9	35073746	35076518	.	2772	2	1	1	XX
chr9	35228335	35229047	.	712	2	0	1	0X
chr9	35229105	35230667	.	1562	2	1	1	XX
chr9	3531313	3533834	.	2521	2	1	1	XX
chr9	35366615	35368094	.	1479	2	1	1	XX
chr9	35376749	35378896	.	2147	2	1	1	XX
chr9	36533351	36535076	.	1725	2	1	1	XX
chr9	36573877	36575478	.	1601	2	2	2	XX
chr9	36575482	36576791	.	1309	2	2	2	XX
chr9	36603229	36605186	.	1957	2	1	1	XX
chr9	36953213	36954875	.	1662	2	1	1	XX
chr9	37014862	37016625	.	1763	2	1	1	XX
chr9	37062208	37063609	.	1401	2	1	1	XX
chr9	37154949	37157022	.	2073	2	1	1	XX
chr9	37295513	37298511	.	2998	2	1	1	XX
chr9	37420399	37422130	.	1731	2	1	1	XX
chr9	37463360	37465459	.	2099	2	1	1	XX
chr9	38525749	38527607	.	1858	2	1	1	XX
chr9	39999160	40001266	.	2106	2	1	1	XX
chr9	40127034	40129061	.	2027	2	1	1	XX
chr9	40221681	40222970	.	1289	2	1	1	XX
chr9	40494016	40495094	.	1078	2	1	1	XX
chr9	40538777	40540082	.	1305	2	0	1	0X
chr9	40607494	40608896	.	1402	2	1	1	XX
chr9	40609204	40610562	.	1358	2	1	1	XX
chr9	41136621	41137663	.	1042	2	1	1	XX
chr9	41282911	41284637	.	1726	2	0	1	0X
chr9	41387835	41388799	.	964	2	1	1	XX
chr9	41389167	41392911	.	3744	2	1	1	XX
chr9	41393652	41396368	.	2716	2	1	1	XX
chr9	42070422	42072495	.	2073	2	1	1	XX
chr9	42278975	42280367	.	1392	2	1	1	XX
chr9	42911110	42914898	.	3788	2	3	1	XX
chr9	43045724	43048198	.	2474	2	1	1	XX
chr9	4308467	4309631	.	1164	2	1	1	XX
chr9	4309794	4310910	.	1116	2	1	1	XX
chr9	43551480	43553619	.	2139	2	1	1	XX
chr9	43753551	43755494	.	1943	2	1	1	XX
chr9	4375535	4377227	.	1692	2	2	1	XX
chr9	43875095	43875866	.	771	2	1	1	XX
chr9	44040551	44042046	.	1495	2	1	1	XX
chr9	44112664	44113809	.	1145	2	1	1	XX
chr9	44127147	44129251	.	2104	2	1	1	XX
chr9	44133658	44136058	.	2400	2	1	1	XX
chr9	44142538	44144427	.	1889	2	1	1	XX
chr9	44151097	44152638	.	1541	2	1	1	XX
chr9	44168487	44170129	.	1642	2	1	1	XX
chr9	44186708	44188972	.	2264	2	1	1	XX
chr9	44204190	44205904	.	1714	2	1	1	XX
chr9	44214015	44216790	.	2775	2	1	1	XX
chr9	44225138	44226943	.	1805	2	1	1	XX
chr9	44285903	44287056	.	1153	2	1	2	XX
chr9	44287063	44288708	.	1645	2	1	2	XX
chr9	44290897	44297653	.	6756	2	2	1	XX
chr9	44305307	44306917	.	1610	2	1	2	XX
chr9	44306982	44308392	.	1410	2	1	2	XX
chr9	44411510	44414828	.	3318	2	1	1	XX
chr9	44528819	44530219	.	1400	2	1	1	XX
chr9	44541324	44543436	.	2112	2	1	1	XX
chr9	44573529	44575969	.	2440	2	1	1	XX
chr9	44580955	44582237	.	1282	2	1	1	XX
chr9	44686828	44689248	.	2420	2	1	1	XX
chr9	44689658	44691202	.	1544	2	1	1	XX
chr9	44713283	44713967	.	684	2	0	1	0X
chr9	44727611	44729866	.	2255	2	1	1	XX
chr9	44772573	44774581	.	2008	2	1	1	XX
chr9	45635428	45636930	.	1502	2	1	1	XX
chr9	45646291	45648559	.	2268	2	1	1	XX
chr9	45713310	45714378	.	1068	2	1	2	XX
chr9	45714486	45716145	.	1659	2	1	2	XX
chr9	45760993	45764045	.	3052	2	1	1	XX
chr9	45791300	45793888	.	2588	2	1	1	XX
chr9	45820046	45820872	.	826	2	1	1	XX
chr9	45820963	45822569	.	1606	2	1	1	XX
chr9	46080652	46082457	.	1805	2	1	1	XX
chr9	46090427	46092485	.	2058	2	1	1	XX
chr9	47338318	47339275	.	957	2	1	1	XX
chr9	47969815	47971101	.	1286	2	1	1	XX
chr9	48287677	48288786	.	1109	2	1	1	XX
chr9	48301963	48304496	.	2533	2	1	1	XX
chr9	48792242	48793213	.	971	2	1	2	XX
chr9	48793391	48794568	.	1177	2	1	2	XX
chr9	48863272	48864749	.	1477	2	1	1	XX
chr9	49605445	49607107	.	1662	2	1	1	XX
chr9	50336111	50336918	.	807	2	1	1	XX
chr9	50410122	50413366	.	3244	2	1	1	XX
