peak_chr	peak_start	peak_end	gene_name	gene_class	distance
chr1	72268299	72268781	MREG:NM_001005423	non-core_gene_assigned_peak	9418
chr1	72280080	72280765	MREG:NM_001005423	non-core_gene_assigned_peak	21199
chr17	25814889	25815285	GNG13:NM_022422	non-core_gene_assigned_peak	38831
chr17	27148976	27149946	BAK1:NM_007523	non-core_gene_assigned_peak	15624
chr17	27177003	27177971	GGNBP1:NM_027544	non-core_gene_assigned_peak	10799
chr17	27178171	27179162	GGNBP1:NM_027544	non-core_gene_assigned_peak	11967
chr17	27378846	27379601	LEMD2:NM_146075	non-core_gene_assigned_peak	37463
chr1	72792927	72793589	RPL37A:NM_009084	non-core_gene_assigned_peak	35093
chr17	29193322	29194178	SFRS3:NM_013663	non-core_gene_assigned_peak	23704
chr17	29208410	29209430	CDKN1A:NM_001111099:NM_007669	non-core_gene_assigned_peak	18500
chr17	29647484	29648040	PIM1:NM_008842	non-core_gene_assigned_peak	19494
chr17	31382110	31382828	RSPH1:NM_025290	non-core_gene_assigned_peak	31472
chr17	31967376	31967998	SIK1:NM_010831	non-core_gene_assigned_peak	24738
chr17	31972373	31973041	SIK1:NM_010831	non-core_gene_assigned_peak	19695
chr17	32012131	32013198	SIK1:NM_010831	non-core_gene_assigned_peak	19394
chr17	32014262	32015251	SIK1:NM_010831	non-core_gene_assigned_peak	21525
chr17	32021666	32022046	SIK1:NM_010831	non-core_gene_assigned_peak	28929
chr17	34214466	34214915	H2-OA:NM_008206	non-core_gene_assigned_peak	14408
chr17	40479396	40479805	CRISP1:NM_009638	non-core_gene_assigned_peak	23240
chr17	43694161	43695006	PLA2G7:NM_013737	non-core_gene_assigned_peak	10393
chr1	74433133	74434042	CTDSP1:NM_153088	non-core_gene_assigned_peak	4140
chr17	45625373	45626085	SPATS1:NM_027649	non-core_gene_assigned_peak	13486
chr17	46147518	46147949	VEGFA:NM_009505:NM_001025257:NM_001025250:NM_001110268:NM_001110267:NM_001110266	non-core_gene_assigned_peak	21376
chr17	46210610	46211227	MRPS18A:NM_026768	non-core_gene_assigned_peak	36725
chr17	46211728	46212456	MRPS18A:NM_026768	non-core_gene_assigned_peak	35496
chr17	46241317	46242261	MRPS18A:NM_026768	non-core_gene_assigned_peak	5691
chr17	46972287	46972678	BC032203:NM_001100452	non-core_gene_assigned_peak	3925
chr17	46975240	46975735	BC032203:NM_001100452	non-core_gene_assigned_peak	6878
chr17	46989698	46990199	BC032203:NM_001100452	non-core_gene_assigned_peak	21336
chr1	74799719	74800503	PRKAG3:NM_153744	non-core_gene_assigned_peak	4190
chr17	56405659	56406139	FEM1A:NM_010192	non-core_gene_assigned_peak	9443
chr17	57414317	57414906	VAV1:NM_001163815:NM_011691:NM_001163816	non-core_gene_assigned_peak	3616
chr17	71526628	71527173	LPIN2:NM_022882:NM_001164885	non-core_gene_assigned_peak	6144
chr17	73760897	73761698	CAPN13:NM_001033444	non-core_gene_assigned_peak	12261
chr17	80466613	80466962	HNRPLL:NM_144802	non-core_gene_assigned_peak	4939
chr17	80790860	80791423	AC161447.1:NR_028385	non-core_gene_assigned_peak	17978
chr17	8309291	8309612	GM1604B:NM_001033442	non-core_gene_assigned_peak	15198
chr17	83945461	83946336	COX7A2L:NM_001159529:NM_009187	non-core_gene_assigned_peak	31788
chr17	84579686	84580637	ZFP36L2:NM_001001806	non-core_gene_assigned_peak	6649
chr17	84582090	84582884	ZFP36L2:NM_001001806	non-core_gene_assigned_peak	4402
chr17	88326642	88327291	MSH6:NM_010830	non-core_gene_assigned_peak	47098
chr1	80386026	80386460	CUL3:NM_016716	non-core_gene_assigned_peak	49021
chr18	10052288	10053172	USP14:NM_021522:NM_001038589	non-core_gene_assigned_peak	22141
chr18	24201311	24202344	ZFP191:NM_021559	non-core_gene_assigned_peak	22039
chr1	82829104	82829860	AGFG1:NM_010472	non-core_gene_assigned_peak	6197
chr18	34360352	34360795	APC:NM_007462	non-core_gene_assigned_peak	19842
chr18	35039693	35040049	EGR1:NM_007913	non-core_gene_assigned_peak	18832
chr18	36080828	36081380	PSD2:NM_028707	non-core_gene_assigned_peak	43108
chr18	38372268	38372896	PCDH1:NM_029357	non-core_gene_assigned_peak	2852
chr18	38509425	38510083	GNPDA1:NM_011937	non-core_gene_assigned_peak	10778
chr18	4302944	4303466	MAP3K8:NM_007746	non-core_gene_assigned_peak	49484
chr18	50176428	50176956	TNFAIP8:NM_134131	non-core_gene_assigned_peak	36217
chr18	62294953	62295397	ADRB2:NM_007420	non-core_gene_assigned_peak	44215
chr18	63065803	63066296	APCDD1:NM_133237	non-core_gene_assigned_peak	15684
chr18	65574311	65574765	MALT1:NM_172833	non-core_gene_assigned_peak	15885
chr18	66611017	66611425	PMAIP1:NM_021451	non-core_gene_assigned_peak	6832
chr18	78226490	78227417	NM_001101038:NM_001101038	non-core_gene_assigned_peak	26589
chr18	80366156	80366865	ADNP2:NM_175028	non-core_gene_assigned_peak	17935
chr18	80750914	80751789	NR_028424:NR_028424	non-core_gene_assigned_peak	9629
chr18	84995175	84995542	CYB5:NM_025797	non-core_gene_assigned_peak	25263
chr1	89142609	89143201	EFHD1:NM_028889	non-core_gene_assigned_peak	17737
chr19	10536184	10536954	NM_001111140:NM_001111140	non-core_gene_assigned_peak	4247
chr19	15957348	15957913	PSAT1:NM_177420	non-core_gene_assigned_peak	41601
chr19	24720531	24721452	E030010A14RIK:NM_183160	non-core_gene_assigned_peak	27045
chr19	29560898	29561536	AC093339.1:NR_015567	non-core_gene_assigned_peak	34940
chr19	29564790	29565325	AC093339.1:NR_015567	non-core_gene_assigned_peak	31151
chr19	3440790	3441506	GAL:NM_010253	non-core_gene_assigned_peak	26333
chr19	3731063	3731676	1810055G02RIK:NM_028077	non-core_gene_assigned_peak	22730
chr19	37541524	37542304	HHEX:NM_008245	non-core_gene_assigned_peak	32193
chr19	40690170	40690989	TCTN3:NM_026260	non-core_gene_assigned_peak	3465
chr19	4069077	4069692	BC021614:NM_144869	non-core_gene_assigned_peak	9783
chr19	44322192	44323151	SCD3:NM_024450	non-core_gene_assigned_peak	44414
chr19	44450932	44451505	SCD1:NM_009127	non-core_gene_assigned_peak	30693
chr19	44466903	44467672	SCD1:NM_009127	non-core_gene_assigned_peak	14526
chr19	45298361	45299017	LBX1:NM_010691	non-core_gene_assigned_peak	10708
chr19	4996838	4997638	NPAS4:NM_153553	non-core_gene_assigned_peak	6867
chr19	53631682	53632472	DUSP5:NM_001085390	non-core_gene_assigned_peak	27874
chr1	95576766	95577286	BOK:NM_016778	non-core_gene_assigned_peak	4984
chr19	57429966	57430706	FAM160B1:NM_145505	non-core_gene_assigned_peak	4792
chr19	57486031	57486747	TRUB1:NM_029839:NM_028115	non-core_gene_assigned_peak	40648
chr19	57568541	57569289	TRUB1:NM_029839:NM_028115	non-core_gene_assigned_peak	41145
chr19	5817695	5818272	NR_002847:NR_002847	non-core_gene_assigned_peak	15024
chr1	95931515	95932376	NEU4:NM_173772	non-core_gene_assigned_peak	14445
chr19	61227755	61228445	NM_001177513:NM_001177513	non-core_gene_assigned_peak	23766
chr19	61310473	61310868	CSF2RA:NM_009970	non-core_gene_assigned_peak	6152
chr19	6156820	6157681	BATF2:NM_028967	non-core_gene_assigned_peak	6776
chr19	6888439	6889188	RPS6KA4:NM_019924	non-core_gene_assigned_peak	25902
chr19	9178117	9179091	SCGB1A1:NM_011681	non-core_gene_assigned_peak	15671
chr2	10247923	10248602	SFMBT2:NM_177386	non-core_gene_assigned_peak	45606
chr2	103336463	103337109	CAT:NM_009804	non-core_gene_assigned_peak	11153
chr2	103757380	103758182	LMO2:NM_001142337:NM_001142336:NM_008505:NM_001142335	non-core_gene_assigned_peak	39969
chr2	103774362	103775107	LMO2:NM_001142337:NM_001142336:NM_008505:NM_001142335	non-core_gene_assigned_peak	23044
chr2	103785562	103786325	LMO2:NM_001142337:NM_001142336:NM_008505:NM_001142335	non-core_gene_assigned_peak	11826
chr2	118713304	118714040	BAHD1:NM_001045523	non-core_gene_assigned_peak	13310
chr2	12238872	12239405	ITGA8:NM_001001309	non-core_gene_assigned_peak	15325
chr2	122477930	122478819	AA467197:NM_001004174:NR_030547	non-core_gene_assigned_peak	14307
chr2	125107912	125108552	DUT:NM_001159646:NM_023595	non-core_gene_assigned_peak	34928
chr2	129677009	129677726	NR_029452:NR_029452	non-core_gene_assigned_peak	49814
chr2	131221667	131222004	RNF24:NM_178607	non-core_gene_assigned_peak	43106
chr2	131355762	131356097	ADRA1D:NM_013460	non-core_gene_assigned_peak	31923
chr2	131697400	131698025	ERV3:NM_001166206	non-core_gene_assigned_peak	11917
chr2	144054148	144055052	SNORD17:NR_030762	non-core_gene_assigned_peak	36885
chr2	144056369	144057349	SNORD17:NR_030762	non-core_gene_assigned_peak	34588
chr2	144059142	144059676	SNORD17:NR_030762	non-core_gene_assigned_peak	32261
chr2	150192410	150192860	3300002I08RIK:NM_027017	non-core_gene_assigned_peak	3909
chr2	150201657	150201987	3300002I08RIK:NM_027017	non-core_gene_assigned_peak	13156
chr2	150392696	150393326	CST7:NM_009977	non-core_gene_assigned_peak	2824
chr2	151719611	151720174	ANGPT4:NM_009641	non-core_gene_assigned_peak	16893
chr2	151794039	151795016	FAM110A:NM_028666:NM_146127	non-core_gene_assigned_peak	10938
chr2	152909670	152910768	BC020535:NM_145536	non-core_gene_assigned_peak	17932
chr2	154399676	154400366	E2F1:NM_007891	non-core_gene_assigned_peak	4088
chr2	157935282	157935802	TGM2:NM_009373	non-core_gene_assigned_peak	36325
chr2	160452896	160453773	TOP1:NM_009408	non-core_gene_assigned_peak	17859
chr2	163815837	163816177	YWHAB:NM_018753	non-core_gene_assigned_peak	4755
chr2	164347215	164348296	PIGT:NM_133779	non-core_gene_assigned_peak	24190
chr2	164931989	164932632	NR_033448:NR_033448	non-core_gene_assigned_peak	15739
chr2	166084113	166084751	NR_033467:NR_033467	non-core_gene_assigned_peak	14656
chr2	166087055	166087911	NR_033467:NR_033467	non-core_gene_assigned_peak	11496
chr2	172871757	172872893	RBM38:NM_019547	non-core_gene_assigned_peak	24354
chr2	172873079	172873922	RBM38:NM_019547	non-core_gene_assigned_peak	25676
chr2	173367046	173367836	1700021F07RIK:NM_028158	non-core_gene_assigned_peak	18953
chr2	173390104	173391075	1700021F07RIK:NM_028158	non-core_gene_assigned_peak	42011
chr2	174302755	174303120	SLMO2:NM_025531	non-core_gene_assigned_peak	4313
chr2	174439364	174439867	ZFP831:NM_001099328	non-core_gene_assigned_peak	29167
chr2	179825007	179825377	HRH3:NM_133849	non-core_gene_assigned_peak	13549
chr2	180178498	180179137	SLCO4A1:NM_148933	non-core_gene_assigned_peak	16545
chr2	180216925	180217547	NTSR1:NM_018766	non-core_gene_assigned_peak	17133
chr2	181205286	181206179	ZBTB46:NM_027656:NM_001162478	non-core_gene_assigned_peak	11155
chr2	18552110	18552739	COMMD3:NM_147778	non-core_gene_assigned_peak	41349
chr2	24167040	24167764	IL1F10:NM_153077	non-core_gene_assigned_peak	20324
chr2	26368800	26369461	NOTCH1:NM_008714	non-core_gene_assigned_peak	9458
chr2	26480863	26481408	FAM69B:NM_019833	non-core_gene_assigned_peak	2568
chr2	28454450	28455358	GTF3C5:NM_148928	non-core_gene_assigned_peak	15651
chr2	28461378	28461922	GFI1B:NM_008114:NM_001160406	non-core_gene_assigned_peak	15579
chr2	28779442	28780089	BARHL1:NM_019446:NM_001164186	non-core_gene_assigned_peak	7482
chr2	30313869	30314204	IER5L:NM_030244	non-core_gene_assigned_peak	15514
chr2	30402704	30403743	CSTAD:NM_030137	non-core_gene_assigned_peak	46820
chr2	30442292	30443151	CSTAD:NM_030137	non-core_gene_assigned_peak	7412
chr2	31920171	31921333	FAM78A:NM_175511	non-core_gene_assigned_peak	17891
chr2	32350526	32351291	FAM102A:NM_153560	non-core_gene_assigned_peak	39587
chr2	35328648	35329295	GGTA1:NM_010283:NM_001145821	non-core_gene_assigned_peak	11703
chr2	35358493	35360322	GGTA1:NM_010283:NM_001145821	non-core_gene_assigned_peak	41548
chr2	51445036	51445510	TAS2R134:NM_199158	non-core_gene_assigned_peak	37520
chr2	68966927	68967727	NOSTRIN:NM_181547	non-core_gene_assigned_peak	6129
chr2	70674206	70674957	TLK1:NM_172664	non-core_gene_assigned_peak	10669
chr2	71432266	71432984	DLX2:NM_010054	non-core_gene_assigned_peak	47455
chr2	72841148	72841692	SP3:NM_001098425:NM_001018042	non-core_gene_assigned_peak	22645
chr2	79325391	79325950	NEUROD1:NM_010894	non-core_gene_assigned_peak	28598
chr2	79535889	79536459	PPP1R1C:NM_172420	non-core_gene_assigned_peak	11477
chr2	84803835	84804771	PRG2:NM_008920	non-core_gene_assigned_peak	15846
chr2	90922763	90923482	SLC39A13:NM_026721	non-core_gene_assigned_peak	12385
chr2	92476709	92477368	CHST1:NM_023850	non-core_gene_assigned_peak	36845
chr3	100509001	100509682	MAN1A2:NM_010763	non-core_gene_assigned_peak	19605
chr3	101454862	101455338	ATP1A1:NM_144900	non-core_gene_assigned_peak	46282
chr3	106634981	106635661	OLFR266:NM_146489	non-core_gene_assigned_peak	9506
chr3	107967745	107968310	GPR61:NM_175470	non-core_gene_assigned_peak	9945
chr3	107969418	107969914	GPR61:NM_175470	non-core_gene_assigned_peak	11618
chr3	121250594	121251318	SLC44A3:NM_145394	non-core_gene_assigned_peak	15332
chr3	122074619	122075390	BCAR3:NM_013867	non-core_gene_assigned_peak	47307
chr3	122079122	122079647	BCAR3:NM_013867	non-core_gene_assigned_peak	43050
chr3	122099964	122100754	BCAR3:NM_013867	non-core_gene_assigned_peak	21943
chr3	122106512	122107228	BCAR3:NM_013867	non-core_gene_assigned_peak	15469
chr3	122109314	122109822	BCAR3:NM_013867	non-core_gene_assigned_peak	12875
chr3	122332412	122332860	FNBP1L:NM_153118:NM_001114665	non-core_gene_assigned_peak	9827
chr3	127331848	127332301	NEUROG2:NM_009718	non-core_gene_assigned_peak	3761
chr3	134854734	134855437	CENPE:NM_173762	non-core_gene_assigned_peak	20089
chr3	137315621	137316123	DDIT4L:NM_030143	non-core_gene_assigned_peak	28985
chr3	145607274	145607817	2410004B18RIK:NM_025555	non-core_gene_assigned_peak	6278
chr3	145631906	145632469	SYDE2:NM_001166064	non-core_gene_assigned_peak	18364
chr3	153409073	153410012	ST6GALNAC3:NM_011372	non-core_gene_assigned_peak	20976
chr3	19749087	19749546	4632415L05RIK:NR_027985	non-core_gene_assigned_peak	45324
chr3	27171809	27172537	TNFSF10:NM_009425	non-core_gene_assigned_peak	43461
chr3	27181969	27182704	TNFSF10:NM_009425	non-core_gene_assigned_peak	33294
chr3	37656993	37657518	GM5148:NM_198657	non-core_gene_assigned_peak	33711
chr3	58321201	58321960	EIF2A:NM_001005509	non-core_gene_assigned_peak	7782
chr3	60300877	60301238	MBNL1:NM_020007	non-core_gene_assigned_peak	3935
chr3	68480861	68481321	IL12A:NM_001159424:NM_008351	non-core_gene_assigned_peak	13244
chr3	69369156	69370230	B3GALNT1:NM_020026	non-core_gene_assigned_peak	32552
chr3	79372290	79373191	PPID:NM_026352	non-core_gene_assigned_peak	22119
chr3	79656564	79657180	TMEM144:NM_027495	non-core_gene_assigned_peak	9980
chr3	83601700	83602116	SFRP2:NM_009144	non-core_gene_assigned_peak	31457
chr3	87226936	87227548	FCRL5:NM_183222:NM_001113238	non-core_gene_assigned_peak	12155
chr3	87316350	87317069	ETV3:NM_001083318:NM_012051	non-core_gene_assigned_peak	12430
chr3	87349314	87350597	ETV3:NM_001083318:NM_012051	non-core_gene_assigned_peak	19814
chr3	87981430	87982376	MEF2D:NM_133665	non-core_gene_assigned_peak	35113
chr3	89054893	89055699	KRTCAP2:NM_025327	non-core_gene_assigned_peak	4533
chr3	90390653	90391401	S100A3:NM_011310	non-core_gene_assigned_peak	12735
chr3	94719685	94720284	SELENBP1:NM_009150	non-core_gene_assigned_peak	16720
chr3	95497807	95498381	ADAMTSL4:NM_144899	non-core_gene_assigned_peak	6026
chr3	95754727	95755410	ANP32E:NM_023210	non-core_gene_assigned_peak	21547
chr3	95768959	95769310	PLEKHO1:NM_023320	non-core_gene_assigned_peak	30451
chr3	95776770	95777474	PLEKHO1:NM_023320	non-core_gene_assigned_peak	22287
chr3	96239602	96239998	TELOMERASE-VERT:NR_001579	non-core_gene_assigned_peak	20846
chr3	9844094	9844505	PAG1:NM_053182	non-core_gene_assigned_peak	10464
chr3	9865560	9866123	PAG1:NM_053182	non-core_gene_assigned_peak	31930
chr3	99044677	99045288	TBX15:NM_009323	non-core_gene_assigned_peak	12394
chr3	9987926	9988454	FABP5:NM_010634	non-core_gene_assigned_peak	24151
chr4	107993240	107993616	2010305A19RIK:NM_027250	non-core_gene_assigned_peak	7140
chr4	10845355	10847023	2610301B20RIK:NM_026005	non-core_gene_assigned_peak	43710
chr4	115849317	115850208	RP23-276M23.1:NM_001099295	non-core_gene_assigned_peak	3340
chr4	11601227	11601846	GEM:NM_010276	non-core_gene_assigned_peak	29747
chr4	11874897	11875678	PDP1:NM_001098231:NM_001098230:NM_001033453	non-core_gene_assigned_peak	17918
chr4	118969670	118970586	YBX1:NM_011732	non-core_gene_assigned_peak	2552
chr4	119341902	119342892	GUCA2B:NM_008191	non-core_gene_assigned_peak	10352
chr4	120587099	120587795	DEM1:NM_028457:NM_001160043	non-core_gene_assigned_peak	9814
chr4	120903561	120904261	RLF:NM_001081013	non-core_gene_assigned_peak	42422
chr4	125634995	125635686	AL606974.1:NR_015560	non-core_gene_assigned_peak	35441
chr4	126214046	126214697	EIF2C4:NM_153177	non-core_gene_assigned_peak	3344
chr4	127042157	127043037	GJB5:NM_010291	non-core_gene_assigned_peak	6749
chr4	128516755	128517595	ZFP362:NM_001081098	non-core_gene_assigned_peak	33399
chr4	128696218	128697674	AK2:NM_001033966:NM_016895	non-core_gene_assigned_peak	25709
chr4	128709392	128710400	RNF19B:NM_029219	non-core_gene_assigned_peak	25114
chr4	129586432	129587209	SPOCD1:NM_001144949	non-core_gene_assigned_peak	37755
chr4	129590956	129591776	SPOCD1:NM_001144949	non-core_gene_assigned_peak	33188
chr4	129601395	129602405	SPOCD1:NM_001144949	non-core_gene_assigned_peak	22559
chr4	134835610	134836374	CLIC4:NM_013885	non-core_gene_assigned_peak	6935
chr4	134995294	134995967	RCAN3:NM_022980	non-core_gene_assigned_peak	5574
chr4	135583164	135583943	TCEB3:NM_013736	non-core_gene_assigned_peak	5600
chr4	135644852	135645356	RPL11:NM_025919	non-core_gene_assigned_peak	35566
chr4	136182454	136183092	4930549C01RIK:NM_026300	non-core_gene_assigned_peak	16102
chr4	138326336	138327243	PLA2G2D:NM_011109	non-core_gene_assigned_peak	4406
chr4	140539226	140539806	ATP13A2:NM_001164366:NM_029097	non-core_gene_assigned_peak	2981
chr4	141652944	141653352	TMEM51:NM_145402	non-core_gene_assigned_peak	12725
chr4	147440459	147441198	AGTRAP:NM_009642	non-core_gene_assigned_peak	20974
chr4	149176286	149176988	SLC25A33:NM_027460	non-core_gene_assigned_peak	27910
chr4	149586249	149586789	CAR6:NM_009802	non-core_gene_assigned_peak	11005
chr4	154610923	154611983	2610002J02RIK:NM_001033134	non-core_gene_assigned_peak	12121
chr4	154856929	154857997	GNB1:NM_001160017:NM_001160016:NM_008142	non-core_gene_assigned_peak	7472
chr4	33110838	33111276	UBE2J1:NM_019586	non-core_gene_assigned_peak	7123
chr4	3575711	3576689	LYN:NM_010747:NM_001111096	non-core_gene_assigned_peak	28578
chr4	40720860	40721738	SMU1:NM_021535	non-core_gene_assigned_peak	15942
chr4	44980128	44980872	GRHPR:NM_080289	non-core_gene_assigned_peak	13410
chr4	44982603	44983525	GRHPR:NM_080289	non-core_gene_assigned_peak	10757
chr4	45778228	45778947	ALDH1B1:NM_028270	non-core_gene_assigned_peak	32946
chr4	45801279	45802495	ALDH1B1:NM_028270	non-core_gene_assigned_peak	9398
chr4	46341688	46342192	FOXE1:NM_183298	non-core_gene_assigned_peak	14873
chr4	53290747	53291340	AI427809:NR_033140:NR_033139	non-core_gene_assigned_peak	7643
chr4	55341273	55341745	RAD23B:NM_009011	non-core_gene_assigned_peak	21168
chr4	59937918	59938391	SLC46A2:NM_021053	non-core_gene_assigned_peak	9990
chr4	63329254	63329732	1700018C11RIK:NM_029324	non-core_gene_assigned_peak	45791
chr4	88351856	88352206	IFNAB:NM_008336	non-core_gene_assigned_peak	14684
chr4	95924274	95924758	AL772395.4:NM_001104926	non-core_gene_assigned_peak	20924
chr4	9601297	9601956	ASPH:NM_023066:NM_133723	non-core_gene_assigned_peak	5024
chr5	101014001	101014672	PLAC8:NM_139198	non-core_gene_assigned_peak	12777
chr5	101064125	101064773	COQ2:NM_027978	non-core_gene_assigned_peak	38501
chr5	101072721	101073390	COQ2:NM_027978	non-core_gene_assigned_peak	29884
chr5	104122173	104123053	1700016H13RIK:NM_028824:NM_001163550	non-core_gene_assigned_peak	37422
chr5	105924143	105924830	LRRC8C:NM_133897	non-core_gene_assigned_peak	23659
chr5	106112827	106113291	LRRC8D:NM_001122768:NM_178701	non-core_gene_assigned_peak	15696
chr5	107168705	107169171	ZFP644:NM_026856	non-core_gene_assigned_peak	42856
chr5	107437756	107438161	CDC7:NM_009863	non-core_gene_assigned_peak	44415
chr5	111820240	111821187	MN1:NM_001081235	non-core_gene_assigned_peak	25998
